,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
4048,"70 NOONE STREET, CLIFTON HILL",-37.793407,144.992413,2.0,1.0,0,$500_per_week,Rental_residential,November 2011,3068,2011,11,HILL,500,Other
4063,"33 RUTLAND STREET, CLIFTON HILL",-37.793422,144.995945,2.0,1.0,0,$450_per_week,none,March 2011,3068,2011,3,HILL,450,Other
4141,"32 NOONE STREET, CLIFTON HILL",-37.793155,144.990768,3.0,2.0,1,$749_pw,House,October 2011,3068,2011,10,HILL,749,House
4196,"18/14 THE ESPLANADE, CLIFTON HILL",-37.788057,145.005844,1.0,1.0,1,$285,Rental_residential,November 2011,3068,2011,11,HILL,285,Other
4208,"205 SPENSLEY STREET, CLIFTON HILL",-37.786573,145.004419,2.0,1.0,1,$550_pw,House,October 2011,3068,2011,10,HILL,550,House
4209,"205 SPENSLEY STREET, CLIFTON HILL",-37.786573,145.004419,2.0,1.0,1,$550,House,September 2011,3068,2011,9,HILL,550,House
4255,"2/142 SPENSLEY STREET, CLIFTON HILL",-37.7867712,145.0030182,1.0,1.0,1,$290_pw,Rental_residential,August 2011,3068,2011,8,HILL,290,Other
4296,"48 NOONE STREET, CLIFTON HILL",-37.793359,144.991341,3.0,1.0,0,$485_per_week,Rental_residential,July 2011,3068,2011,7,HILL,485,Other
4329,"3/109 SPENSLEY STREET, CLIFTON HILL",-37.788022,145.000043,2.0,1.0,1,$350_pw,none,September 2011,3068,2011,9,HILL,350,Other
4330,"3/109 SPENSLEY STREET, CLIFTON HILL",-37.788022,145.000043,2.0,1.0,1,$350_per_week,none,May 2011,3068,2011,5,HILL,350,Other
4363,"29 YAMBLA STREET, CLIFTON HILL",-37.791802,145.000849,3.0,1.0,0,$525_per_week,House,August 2011,3068,2011,8,HILL,525,House
4364,"29 YAMBLA STREET, CLIFTON HILL",-37.791802,145.000849,3.0,1.0,0,$555_pw,House,July 2011,3068,2011,7,HILL,555,House
4365,"29 YAMBLA STREET, CLIFTON HILL",-37.791802,145.000849,3.0,1.0,0,$555_pw,House,June 2011,3068,2011,6,HILL,555,House
4366,"29 YAMBLA STREET, CLIFTON HILL",-37.791802,145.000849,3.0,1.0,0,$570_pw,House,May 2011,3068,2011,5,HILL,570,House
4367,"29 YAMBLA STREET, CLIFTON HILL",-37.791802,145.000849,3.0,1.0,0,$570_pw,House,April 2011,3068,2011,4,HILL,570,House
4377,"10/9 SOUTH TERRACE, CLIFTON HILL",-37.79235,144.99226,1.0,1.0,1,$280_p.w.,Flat,January 2011,3068,2011,1,HILL,280,Apartment
4466,"3/28 EDMUND STREET, CLIFTON HILL",-37.787333,145.004462,2.0,2.0,1,$480_pw,Rental_residential,March 2011,3068,2011,3,HILL,480,Other
4483,"15 COUNCIL STREET, CLIFTON HILL",-37.792726,144.986822,3.0,2.0,2,$622,House,September 2011,3068,2011,9,HILL,622,House
4499,"22 GROOM STREET, CLIFTON HILL",-37.793529,144.997952,2.0,2.0,1,$400_per_week,Rental_residential,December 2011,3068,2011,12,HILL,400,Other
4639,"8/56 JOHN STREET, CLIFTON HILL",-37.787359,144.995813,2.0,1.0,1,$375_per_week,none,November 2011,3068,2011,11,HILL,375,Other
4678,"4/41 FENWICK STREET, CLIFTON HILL",-37.788821,144.999765,2.0,1.0,1,$385_per_week,none,April 2011,3068,2011,4,HILL,385,Other
4679,"4/41 FENWICK STREET, CLIFTON HILL",-37.788821,144.999765,2.0,1.0,1,$385_per_week,none,March 2011,3068,2011,3,HILL,385,Other
4688,"1/208 ALEXANDRA PARADE EAST, CLIFTON HILL",-37.794636,144.996795,2.0,1.0,0,$440,none,August 2011,3068,2011,8,HILL,440,Other
4717,"23 AITKEN STREET, CLIFTON HILL",-37.791383,145.000129,2.0,1.0,0,$395_pw,Rental_residential,May 2011,3068,2011,5,HILL,395,Other
4760,"6 RUTLAND STREET, CLIFTON HILL",-37.794625,144.996207,2.0,1.0,1,$490,House,March 2011,3068,2011,3,HILL,490,House
4799,"5/60 FENWICK STREET, CLIFTON HILL",-37.786721,144.999896,2.0,1.0,1,$391_Weekly,Rental_residential,January 2011,3068,2011,1,HILL,391,Other
4813,"1/211 GOLD STREET, CLIFTON HILL",-37.791306,144.990222,2.0,1.0,1,$390_per_week,none,September 2011,3068,2011,9,HILL,390,Other
4860,"13 CAMEO COURT, CLIFTON SPRINGS",-38.156374,144.570934,4.0,2.0,4,$350_pw,House,January 2011,3222,2011,1,SPRINGS,350,House
4948,"126 COUNTRY CLUB DRIVE, CLIFTON SPRINGS",-38.156579,144.572595,3.0,1.0,2,$280_Weekly,none,September 2011,3222,2011,9,SPRINGS,280,Other
4967,"6 ELIZABETH CRT, WATERFORD PARK/, CLONBINANE",-37.301767,145.066365,3.0,1.0,0,$200_per_week,none,December 2011,3658,2011,12,CLONBINANE,200,Other
5015,"27A BECKWITH STREET, CLUNES",-37.299866,143.781619,3.0,1.0,1,$230,House,January 2011,3370,2011,1,CLUNES,230,House
5055,"10 ALBERT STREET, CLUNES",-37.287198,143.78807,3.0,2.0,1,$210_Weekly,House,May 2011,3370,2011,5,CLUNES,210,House
5420,"110 CLYDE FIVE WAYS ROAD, CLYDE",-38.1595057,145.3188431,4.0,3.0,3,$470_per_week,House,February 2011,3978,2011,2,CLYDE,470,House
5570,"472 BENGWORDEN ROAD, COBAINS",-38.075479,147.126247,3.0,2.0,2,$340_pw,House,September 2011,3851,2011,9,COBAINS,340,House
5597,"2/86 CURDIE STREET, COBDEN",-38.327394,143.071066,2.0,1.0,1,$185_per_week,House,November 2011,3266,2011,11,COBDEN,185,House
5703,"1/84 PARROTT STREET, COBDEN",-38.328608,143.068643,3.0,1.0,1,$190_per_week,House,July 2011,3266,2011,7,COBDEN,190,House
5741,"1/9 LAWSON DRIVE, COBRAM",-35.929376,145.655264,2.0,1.0,1,$195_per_week,Townhouse,March 2011,3644,2011,3,COBRAM,195,House
5755,"67 MOOKARII STREET, COBRAM",-35.916818,145.660228,4.0,2.0,1,$300_per_week,Rental_residential,December 2011,3644,2011,12,COBRAM,300,Other
5762,"1/6 THOMPSON AVENUE, COBRAM",-35.9158,145.653804,2.0,1.0,1,$125_p.w.,House,November 2011,3644,2011,11,COBRAM,125,House
5832,"1/15 QUEEN STREET, COBRAM",-35.92183,145.647508,3.0,1.0,1,$210_per_week,Townhouse,March 2011,3644,2011,3,COBRAM,210,House
5870,"28 VICTORIA COURT, COBUNGRA",-37.091318,147.444334,4.0,2.0,0,$350_per_week,House,April 2011,3898,2011,4,COBUNGRA,350,House
6036,"54 LIVINGSTONE STREET, COBURG NORTH",-37.7243911,144.9808818,2.0,1.0,2,$300_per_week,Available Now,December 2011,3058,2011,12,NORTH,300,Other
6037,"54 LIVINGSTONE STREET, COBURG NORTH",-37.7243911,144.9808818,2.0,1.0,2,$300_per_week,Available Now,November 2011,3058,2011,11,NORTH,300,Other
6038,"54 LIVINGSTONE STREET, COBURG NORTH",-37.7243911,144.9808818,2.0,1.0,2,$310_per_week,Available Now,November 2011,3058,2011,11,NORTH,310,Other
6193,"11/136 BELL STREET, COBURG",-37.742666,144.97691,2.0,1.0,1,$350_pw,none,May 2011,3058,2011,5,COBURG,350,Other
6194,"11/136 BELL STREET, COBURG",-37.742666,144.97691,2.0,1.0,1,$350_pw,none,April 2011,3058,2011,4,COBURG,350,Other
6203,"2 BELGRAVE STREET, COBURG",-37.742793,144.974864,3.0,1.0,1,$420_pw,none,January 2011,3058,2011,1,COBURG,420,Other
6259,"41 LINSEY STREET, COBURG",-37.741145,144.952948,3.0,1.0,1,$350_pw,Rental_residential,November 2011,3058,2011,11,COBURG,350,Other
6260,"41 LINSEY STREET, COBURG",-37.741145,144.952948,3.0,1.0,1,$350,Rental_residential,October 2011,3058,2011,10,COBURG,350,Other
6264,"1 STRATHEARN AVENUE, COBURG",-37.754017,144.956352,4.0,1.0,1,$475_pw,Rental_residential,December 2011,3058,2011,12,COBURG,475,Other
6273,"104A/1 MANNA GUM COURT, COBURG",-37.737353,144.976093,1.0,1.0,1,$330_per_week,Rental_residential,December 2011,3058,2011,12,COBURG,330,Other
6317,"47 BELL STREET, COBURG",-37.742303,144.97364,5.0,1.0,2,$370_pw,House,November 2011,3058,2011,11,COBURG,370,House
6318,"47 BELL STREET, COBURG",-37.742303,144.97364,5.0,1.0,2,$370,House,October 2011,3058,2011,10,COBURG,370,House
6524,"53 NICHOLSON STREET, COBURG",-37.753605,144.975761,2.0,1.0,1,$335_pw,none,March 2011,3058,2011,3,COBURG,335,Other
6535,"49 SOUDAN STREET, COBURG",-37.739114,144.951791,3.0,1.0,1,$350,none,July 2011,3058,2011,7,COBURG,350,Other
6585,"3/5 INDUSTRY LANE, COBURG",-37.74493,144.96469,2.0,1.0,1,$350_pw,Rental_residential,January 2011,3058,2011,1,COBURG,350,Other
6655,"21/14 BELL STREET, COBURG",-37.7424804,144.9771819,2.0,1.0,1,$340_per_week,Rental_residential,October 2011,3058,2011,10,COBURG,340,Other
6667,"80 SHAFTSBURY STREET, COBURG",-37.748313,144.955317,4.0,2.0,4,$530_per_week,none,November 2011,3058,2011,11,COBURG,530,Other
6744,"59 THE AVENUE, COBURG",-37.752457,144.967722,2.0,1.0,2,$390,House,September 2011,3058,2011,9,COBURG,390,House
6789,"46 DAVIS STREET, COBURG",-37.740319,144.951406,3.0,1.0,3,$380_pw,House,December 2011,3058,2011,12,COBURG,380,House
6790,"46 DAVIS STREET, COBURG",-37.740319,144.951406,3.0,1.0,3,$400,House,October 2011,3058,2011,10,COBURG,400,House
6807,"2/20 HUDSON STREET, COBURG",-37.743232,144.962514,2.0,2.0,2,$490_pw,Rental_residential,November 2011,3058,2011,11,COBURG,490,Other
6833,"32A LOCH STREET, COBURG",-37.74664,144.962241,4.0,2.0,2,$550_p.w.,none,January 2011,3058,2011,1,COBURG,550,Other
6916,"3/20 HUDSON STREET, COBURG",-37.743232,144.962514,3.0,2.0,2,$480,Townhouse,May 2011,3058,2011,5,COBURG,480,House
6972,"11/40-50 STOCKADE AVENUE, COBURG",-37.737521,144.970247,2.0,1.0,1,$400_pw,Townhouse,November 2011,3058,2011,11,COBURG,400,House
6999,"39 FISCHER STREET, COBURG",-37.733824,144.953878,3.0,1.0,1,$400_per_week,House,February 2011,3058,2011,2,COBURG,400,House
7105,"41/14 BELL STREET, COBURG",-37.74239,144.977185,2.0,1.0,1,$360_pw,none,July 2011,3058,2011,7,COBURG,360,Other
7106,"41/14 BELL STREET, COBURG",-37.74239,144.977185,2.0,1.0,1,$360_per_week,none,June 2011,3058,2011,6,COBURG,360,Other
7157,"56 WALSH STREET, COBURG",-37.748608,144.970474,2.0,1.0,1,$350_per_week,none,October 2011,3058,2011,10,COBURG,350,Other
7185,"1/5 DARLINGTON GROVE, COBURG",-37.75034,144.97297,3.0,1.0,1,$430_per_week,Townhouse,November 2011,3058,2011,11,COBURG,430,House
7210,"92A RENNIE STREET, COBURG",-37.751411,144.973948,3.0,1.0,1,$340_per_week,House,July 2011,3058,2011,7,COBURG,340,House
7244,"11/1 MANNA GUM COURT, COBURG",-37.736609,144.975974,3.0,2.0,2,$520_pw,Available Now,December 2011,3058,2011,12,COBURG,520,Other
7262,"20/1 MANNA GUM COURT, COBURG",-37.737353,144.976093,3.0,2.0,2,$460,none,March 2011,3058,2011,3,COBURG,460,Other
7267,"68 BRUCE STREET, COBURG",-37.743287,144.948467,3.0,1.0,1,$450_pw,none,September 2011,3058,2011,9,COBURG,450,Other
7268,"68 BRUCE STREET, COBURG",-37.743287,144.948467,3.0,1.0,1,$450_p.w.,none,February 2011,3058,2011,2,COBURG,450,Other
7294,"116 SHAFTSBURY STREET, COBURG",-37.745402,144.95584,3.0,1.0,1,$450_p.w.,House,February 2011,3058,2011,2,COBURG,450,House
7310,"7/9 THE GROVE, COBURG",-37.751302,144.966562,2.0,1.0,1,$375,none,October 2011,3058,2011,10,COBURG,375,Other
7326,"116 SHAFTSBURY ST, COBURG",-37.745402,144.95584,3.0,1.0,1,$450_Weekly,House,February 2011,3058,2011,2,COBURG,450,House
7343,"4/156 BARROW STREET, COBURG",-37.742919,144.973082,2.0,1.0,1,$310,Rental_residential,July 2011,3058,2011,7,COBURG,310,Other
7344,"4/156 BARROW STREET, COBURG",-37.742919,144.973082,2.0,1.0,1,$350_per_week,Rental_residential,May 2011,3058,2011,5,COBURG,350,Other
7345,"4/156 BARROW STREET, COBURG",-37.742919,144.973082,2.0,1.0,1,$350_per_week,Rental_residential,April 2011,3058,2011,4,COBURG,350,Other
7474,"158 SYDNEY ROAD, COBURG",-37.750943,144.965142,3.0,1.0,0,$550_pw,none,November 2011,3058,2011,11,COBURG,550,Other
7475,"158 SYDNEY ROAD, COBURG",-37.750943,144.965142,3.0,1.0,0,$550,none,October 2011,3058,2011,10,COBURG,550,Other
7535,"4 KEWARREN COURT, COBURG",-37.7373,144.975518,4.0,2.0,3,$560_pw,House,December 2011,3058,2011,12,COBURG,560,House
7620,"5/144 NICHOLSON STREET, COBURG",-37.745681,144.977713,2.0,1.0,1,$280_pw,none,April 2011,3058,2011,4,COBURG,280,Other
7646,"23A MURRAY STREET, COBURG",-37.738829,144.958816,3.0,1.0,1,$430_p.w.,none,February 2011,3058,2011,2,COBURG,430,Other
7651,"7 FISCHER STREET, COBURG",-37.735594,144.953568,3.0,1.0,1,$480_pw,House,March 2011,3058,2011,3,COBURG,480,House
7680,"21/1 MANNA GUM COURT, COBURG",-37.737353,144.976093,3.0,2.0,2,$460,none,March 2011,3058,2011,3,COBURG,460,Other
7693,"1/1 INDUSTRY LANE, COBURG",-37.7369442,144.9699153,1.0,1.0,1,$360_per_week,none,August 2011,3058,2011,8,COBURG,360,Other
7784,"5/71 BELL STREET, COBURG",-37.74215,144.971374,2.0,1.0,1,$330_pw,none,April 2011,3058,2011,4,COBURG,330,Other
7834,"1 DARE STREET, COBURG",-37.749962,144.96728,3.0,3.0,2,$390_pw,none,November 2011,3058,2011,11,COBURG,390,Other
7835,"1 DARE STREET, COBURG",-37.749962,144.96728,3.0,3.0,2,$390,none,October 2011,3058,2011,10,COBURG,390,Other
7968,"13 MAYFIELD STREET, COBURG",-37.743452,144.960753,3.0,1.0,2,$480_per_week,none,March 2011,3058,2011,3,COBURG,480,Other
7993,"1 HAVEN COURT, COCKATOO",-37.948073,145.496363,2.0,1.0,2,$285_per_week,House,September 2011,3781,2011,9,COCKATOO,285,House
8032,"1A HAVEN COURT, COCKATOO",-37.948073,145.496363,3.0,2.0,2,$360_per_week,none,September 2011,3781,2011,9,COCKATOO,360,Other
8092,"7 BELGRAVE GEMBROOK ROAD, COCKATOO",-37.936927,145.494462,3.0,1.0,1,$280_per_week,House,February 2011,3781,2011,2,COCKATOO,280,House
8113,"18 CARAWA STREET, COCKATOO",-37.926109,145.49772,3.0,2.0,1,$310_per_week,Rental_residential,May 2011,3781,2011,5,COCKATOO,310,Other
42,"104 KING GEORGE STREET, COHUNA",-35.803786,144.218651,3.0,1.0,1,$170,House,March 2011,3568,2011,3,COHUNA,170,House
66,"17 SAMPSON STREET, COHUNA",-35.810927,144.216164,3.0,1.0,2,$175,House,April 2011,3568,2011,4,COHUNA,175,House
68,"71 KING EDWARD STREET, COHUNA",-35.806037,144.217059,2.0,1.0,1,$140,House,August 2011,3568,2011,8,COHUNA,140,House
97,"6295 PRINCES HIGHWAY EAST, COLAC EAST",-38.326758,143.624725,3.0,1.0,2,$165_pw,House,April 2011,3250,2011,4,EAST,165,House
124,"155 QUEEN STREET, COLAC",-38.349234,143.590964,3.0,1.0,1,$120,House,July 2011,3250,2011,7,COLAC,120,House
280,"LOT 4 BURGE COURT, COLBINABBIN",-36.591533,144.795291,3.0,1.0,1,$180_p.w.,House,April 2011,3559,2011,4,COLBINABBIN,180,House
