EDYTHE MCCALLUM RESERVE,2496546.778879101,2407348.3099406566
BLUEBELL HILL RESERVE,2509375.347020654,2407963.0917605795
HARRISON PARK,2541552.9549292084,2610915.3208555784
HARROW RECREATION RESERVE,2197916.5948673473,2478505.484346822
IRREWILLIPE RECREATION RESERVE,2363920.264422843,2342285.2341522854
BOROUGH DEPOT RESERVE ,2397053.801844592,2432815.1710945386
Freshbrook Avenue Park,2475094.5540940156,2409581.721258444
Lough Way Park,2464532.7555170557,2402572.4191526165
Raffles Walk Park,2464446.795903763,2399404.3443983803
Durrell Road Park,2474682.4003943685,2408152.0698853647
Gathering Grove Park,2472463.5209929454,2409350.4052119656
Stanmore Crescent Park,2463989.570279474,2405524.672173936
Matheson Avenue Park,2466607.1417760644,2403257.9917497765
Clifton Circuit Park,2469669.1891478067,2405138.7162862206
Congo Drive Park,2468843.6539390096,2404920.3663765183
Tributary Street Park,2469168.3196063787,2405652.990461369
Townley Boulevard Park,2465301.138465644,2398455.6102704527
Lynne Fleming Pavilion,2512392.7064742884,2391085.0901367133
MAYFIELD PARK,2508944.9300795603,2389911.8226925675
Maranoa Gardens,2507970.6892010383,2410157.6595840156
Maranoa Botanic Gardens,2507970.6892010383,2410157.6595840156
Jenny Elford Park,2668146.574805686,2595353.2278390415
Haeusler Park,2665086.3970819153,2595917.690608632
Whitla Park,2666774.380845652,2594332.4087963365
Mulholland Drive Park,2469121.506264452,2407609.559142464
Millbrook Drive Park,2464522.9192812513,2405726.7294387417
Barrabool Boulevard Park,2464254.524389507,2400564.5064567514
Universal Road Park,2471120.3039810928,2408728.790670434
Jernigan Road Park,2469261.734030834,2407298.1958015366
Horton Drive Park,2467271.184851286,2398141.664572702
Parkwood Terrace Park,2477985.589336401,2399055.7596035087
Beehive Drive Park ,2478109.5879646577,2404101.7398253754
WAYNE LANDRY OVAL,2512717.1014283607,2367598.9276276715
BRADVALE RECREATION RESERVE,2358579.2310131597,2410930.9760881355
BRADVALE RECREATION RESERVE,2358579.2310131597,2410930.9760881355
DERRINALLUM RECREATION RESERVE,2344259.099553023,2393195.455665579
BOOKAAR SCHOOL WETLAND RESERVE,2333946.0495414264,2371837.6432600273
BOOKAAR SCHOOL WETLAND RESERVE,2333946.0495414264,2371837.6432600273
DES LEONARD OVAL,2433765.382432609,2466876.9749141205
MOONAH PARK,2429167.009431987,2342994.8379395884
BRANKO PALAVESTRA PARK,2670014.005660666,2593952.448618211
MCLEAN PARK,2670737.485138999,2593486.3756069876
VERONICA EGAN PARK,2668369.5641680155,2592727.5359290857
JIM COSTELLOE PARK,2668634.552424768,2596404.599490797
COMMUNITY GROW AND PLAY GARDENS,2484715.5870304806,2347789.90606739
MAIDSTONE PARK,2489047.374726624,2412492.781530955
DAVID COOPER PARK,2519852.7882302264,2403097.9166427692
BAYVIEW PARK,2528893.6674122163,2388824.428585833
SCOTT PARK,2522833.090121958,2384242.3053950854
EDITHVALE PUBLIC GOLF COURSE,2510761.3533318653,2385021.360460588
NAPTHINE RESERVE,2411295.55056815,2362281.0949531943
BARWON RIVER RESERVE,2411523.2888418674,2361943.8057431746
MATHISON RESERVE,2411785.4341694866,2361414.81541417
GUYE RESERVE,2411873.5420411234,2361527.8742922293
CWA PARK,2411553.672403558,2361720.985218617
PLATYPUS RESERVE,2411492.526165101,2361872.4286354296
HESSE STREET RESERVE,2411232.297359701,2361725.3396884445
WINCHELSEA CRICKET GROUND,2411217.047690596,2361677.4401422916
BENNETT RESERVE,2411471.673440444,2362351.7976024337
THOMAS OVAL,2500498.2353931908,2407615.3778113816
CRAIGIEBURN ANZAC PARK,2492328.321842551,2434688.348487798
MCCORMACK PARK,2612853.909084806,2488071.3029117547
JENSEN PARK,2491331.3704994745,2412390.0173130967
JOHNSON RESERVE,2488982.71763472,2412095.3660019683
MARTIN RESERVE,2489147.694020269,2411881.3774095997
YARRAVILLE OVAL,2489722.2176170205,2409489.223459758
VIN HEFFERNAN PARK,2504500.761817348,2417284.405740883
GOSCHS PADDOCK,2498852.8936167764,2408366.703005527
POWLETT RESERVE,2498887.898323026,2409953.8287082016
ROYAL PARK,2495945.6377096227,2412664.3242514217
STURT STREET RESERVE,2496905.7118977853,2407914.4895649822
TAHARA BRIDGE RESERVE PICNIC AREA,2205802.916283228,2420975.5576231014
COLLEGE CRESCENT RESERVE,2496377.5158603583,2412015.2527396204
ERROL STREET RESERVE,2495647.689847116,2411420.0186036527
VICTORIA MARKET RESERVE,2496292.8869440486,2410199.473904294
CURZON STREET RESERVE,2495526.1788406675,2411377.7797635747
HAWKE AND CURZONE STREET RESERVE,2495395.4140453786,2410550.857784885
STOCK ROUTE RESERVE,2493402.9647524715,2412385.2436134294
LEVESON STREET RESERVE,2495741.1751660802,2411158.138227322
LIDDY STREET RESERVE,2493447.925895764,2412332.005496987
PEPPERCORN PARK,2493188.325940435,2412051.003323148
CLUNIES ROSS RESERVE,2496254.01383285,2412458.0335598113
WILDLIFE SANCTUARY,2492469.70538084,2410998.2365649967
WOMENS PEACE GARDEN,2493304.4619343374,2412204.257916987
EXIBITION STREET RESERVE,2497234.1315200063,2410388.5151326973
GILIOT RESERVE,2497583.7884329837,2410142.232111698
MILES AND DODDS STREET PARK,2497129.2684191493,2408036.655881392
NEILL STREET RESERVE,2497716.2495599897,2411983.538218165
CANNING STREET RESERVE,2497718.011032301,2411983.5386976106
WEEDON RESERVE,2499044.707586948,2409285.704599508
STAPLEY PARADE RESERVE,2498585.2857447434,2408244.5754009355
CLAYTON RESERVE,2494638.3023592434,2411624.7589852186
PARLIAMENT RESERVE,2497721.187962914,2410014.6354203895
LYNCHES BRIDGE HISTORIC PRECINCT RESERVE,2493437.202283732,2412529.5524575505
POINT PARK,2494922.832179209,2408616.075908958
QUAY PARK,2494497.039364379,2409478.180295516
MOLLY RYAN PAVILION,2601050.984884293,2364896.006869709
HILTON CHADWICK RESERVE,2520238.9304107428,2337314.4049520018
PELICAN PARK,2535874.795896591,2563178.054088611
WATERBIRD PARK,2535509.242668567,2562381.8042456694
CHAFFEY PARK,2230430.546101223,2809829.5225456506
MANSELL RESERVE,2237475.4800611557,2809379.717086153
RIO VISTA CULTURAL PARK,2237933.928848983,2809548.9370842874
NANGILOC RECREATION RESERVE,2257601.981736559,2776497.5101113915
DOMINIC COURT RESERVE,2236227.3269143575,2810204.3895496093
WASHINGTON PARK,2237167.5949215954,2810072.6060351096
BAINES COURT RESERVE,2230297.466930309,2809412.166590968
BINGARA PARK,2236559.5539086103,2809256.750302529
FLAMINGO PARK,2236259.8944263253,2807921.3286828566
WILSON PARK,2235838.3755122265,2807786.4577698708
WALNUT PARK,2235748.7658893187,2807267.1903289165
WIRRAWAY DRIVE DRAINAGE RESERVE,2239885.344215459,2807227.4149420056
GREENPINES ESTATE PARK,2235960.0237488216,2806627.0015213806
MEADOW GROVE PARK,2234830.308658917,2806594.0633006357
DENNIS PARK,2237605.463053253,2806451.9343086593
LISA COURT PARKLAND,2238295.2043591263,2806319.2199889254
SEMMENS PARK,2236742.564916409,2806140.6013461333
MARSDEN DRIVE DRAINAGE RESERVE,2235516.977060762,2806105.9848276135
RODGER STREET DRAINAGE RESERVE,2238609.524074884,2805744.259337213
MORRIS PARK,2238667.9293013243,2805580.476860389
BATEY CRESCENT DRAINAGE RESERVE,2236684.1929740496,2805471.2055404577
THE GRANGE - PARK,2235693.893425501,2805288.140618453
HOLLYWOOD BOULEVARD DRAINAGE RESERVE,2235436.014287002,2804933.7741215806
FRANCESCA DRIVE RESERVE,2238816.200457921,2803947.4597962797
FORRESTER COURT RESERVE,2243246.0952307363,2803255.0318620894
ORANA COURT PARK,2239238.110215653,2803194.6188176684
CASSIA STREET NORTH DRAINAGE RESERVE,2242418.043381485,2795105.0797911882
COCKLIN AVENUE DRAINAGE RESERVE,2240896.6036536763,2793188.554043118
HILLVIEW RESERVE,2248673.79217282,2791962.1082181986
ANDAMIFI PARK,2236451.153985584,2809084.6389372535
HENSHILWOOD RESERVE,2238620.84809653,2803164.0364928637
BARCLAY SQUARE,2240888.7500081654,2794951.1592812575
CARDROSS RESERVE,2236661.993040471,2797420.1202613395
CULGOA RECREATION RESERVE,2328164.6641410403,2640665.3165481146
CUMBERLAND,2408200.866028199,2324946.77150477
LIONS PARK,2692392.3998755435,2527441.1680125445
LIONS PARK,2675297.989177612,2528410.183551926
MYSTIC FLIGHT PARK,2676621.4149476155,2526321.8731245995
NORTH MOUNT BEAUTY PARK,2694533.494622186,2527275.900951948
RIVERSIDE PARK,2670631.201818628,2531660.274171224
SWINBURNE PARK,2654835.9609912466,2548219.1829409115
ARARAT AND DISTRICT PONY CLUB,2317587.194517375,2465802.4694388956
MOYSTON CRICKET AND RECREATION RESERVE,2301988.282174121,2464491.817588482
LAKE BOLAC RECREATION RESERVE,2309788.9038860197,2418056.550738767
PURA PURA RECREATION RESERVE,2331021.6111742677,2407631.138812444
KOKODA PARK,2317322.1527829934,2466944.4089283235
MAROONA RECREATION RESERVE,2310703.5185574037,2449199.8606267963
ELMHURST RECREATION RESERVE,2344035.608345999,2478229.230448827
WARRAWEE PARK,2315697.917309979,2467647.2030064594
EDITH CAVELL MEMORIAL RESERVE,2316156.4483109955,2466387.4360012263
FLINT HILL PUBLIC RECREATION RESERVE,2318374.4548445027,2467790.6883198917
FLATTELY STREET RESERVE,2317091.8791977605,2465988.206599353
POMONAL BUSHLAND RESERVE,2287708.7190905935,2475777.5595827512
ASBURTON POOL AND RECREATION CENTRE,2507488.6327344617,2403800.6861081403
BACK CREEK RESERVE,2506229.6522843903,2405152.4590960313
BOROONDARA PARK,2506060.5184402587,2408566.588516688
CASCADE PARK,2506494.0724464078,2412504.0801406484
COLVILLE RESERVE,2507551.0621636934,2408637.520723913
COOPER RESERVE,2508444.5565700387,2406793.1553071337
DEEPDENE PARK,2505988.3374704667,2409813.0301177306
EDGEVALE RESERVE,2503680.414337169,2409556.871017983
FAIRMONT AVENUE RESERVE,2506349.4065147387,2406406.5438344646
FAIRVIEW PARK,2502338.121046257,2407987.986801451
FROG HOLLOW RESERVE,2506424.5512011377,2406839.342109179
GORDON STREET RESERVE,2506314.4778834195,2410281.1563416664
HILDA NOTT STREETS RESERVE,2506740.0322173224,2410586.0391358035
KELLET RESERVE,2503984.236382663,2409675.488489219
