,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"9 STATION PLACE, SANDY CREEK",-34.6026209,138.8261791,4,2,6,$600 pw,House,August 2022,3695
0,"9 STATION PLACE, SANDY CREEK",-34.6026209,138.8261791,4,2,6,$600 pw,House,August 2022,3695
0,"12 COOK LANE, SANDY CREEK",-36.3004970,147.1049870,4,2,1,$280 per week,House,May 2016,3695
0,"12 COOK LANE, SANDY CREEK",-36.3004970,147.1049870,4,2,1,$280 per week,House,May 2016,3695
0,"12 COOK LANE, SANDY CREEK",-36.3004970,147.1049870,4,2,1,$280 per week,House,August 2014,3695
0,"12 COOK LANE, SANDY CREEK",-36.3004970,147.1049870,4,2,1,$280 pw,House,January 2013,3695
0,"62 THE BOULEVARD, SANDY POINT",-38.8278736,146.1218688,4,2,none,"$1,400",Rental_residential,March 2020,3959
0,"62 THE BOULEVARD, SANDY POINT",-38.8278736,146.1218688,4,2,none,"$1,400",Rental_residential,March 2020,3959
0,"62 THE BOULEVARD, SANDY POINT",-38.8278736,146.1218688,4,2,none,"$1,400",Rental_residential,November 2019,3959
0,"62 THE BOULEVARD, SANDY POINT",-38.8278736,146.1218688,4,2,none,$200 - $240,Rental_residential,December 2016,3959
0,"50 BANKSIA AVENUE, SANDY POINT",-38.8259580,146.1209580,3,1,3,$900,Rental_residential,March 2020,3959
0,"50 BANKSIA AVENUE, SANDY POINT",-38.8259580,146.1209580,3,1,3,$900,Rental_residential,March 2020,3959
0,"50 BANKSIA AVENUE, SANDY POINT",-38.8259580,146.1209580,3,1,3,$900,Rental_residential,November 2019,3959
0,"50 BANKSIA AVENUE, SANDY POINT",-38.8259580,146.1209580,3,1,3,$900 pw,Rental_residential,December 2016,3959
0,"36 ST GEORGE CRESCENT, SANDY POINT",-33.9747510,150.9959340,4,3,2,$700,none,March 2019,3959
0,"36 ST GEORGE CRESCENT, SANDY POINT",-33.9747510,150.9959340,4,3,2,$700,none,March 2019,3959
