,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"1/302 LATROBE STREET, REDAN",-37.572722,143.8419106,2,1,2,$350 per week,none,September 2022,3350
0,"1/302 LATROBE STREET, REDAN",-37.572722,143.8419106,2,1,2,$350 per week,none,September 2022,3350
0,"1/302 LATROBE STREET, REDAN",-37.572722,143.8419106,2,1,2,$350 per week,none,August 2022,3350
0,"1/302 LATROBE STREET, REDAN",-37.572722,143.8419106,2,1,2,$350,none,August 2022,3350
0,"114A YARROWEE PARADE, REDAN",-37.57804,143.8462256,3,2,2,$350 per week,Unit/apmt,August 2022,3350
0,"114A YARROWEE PARADE, REDAN",-37.57804,143.8462256,3,2,2,$350 per week,Unit/apmt,September 2022,3350
0,"114A YARROWEE PARADE, REDAN",-37.57804,143.8462256,3,2,2,$350,Unit/apmt,August 2022,3350
0,"114A YARROWEE PARADE, REDAN",-37.57804,143.8462256,3,2,2,$330 pw,Unit/apmt,September 2020,3350
0,"1003A RIPON STREET SOUTH, REDAN",-37.580941,143.838087,3,2,1,$380 pw,House,August 2022,3350
0,"1003A RIPON STREET SOUTH, REDAN",-37.580941,143.838087,3,2,1,$380 pw,House,August 2022,3350
0,"1003A RIPON STREET SOUTH, REDAN",-37.580941,143.838087,3,2,1,$380 pw,House,July 2022,3350
0,"1003A RIPON STREET SOUTH, REDAN",-37.580941,143.838087,3,2,1,$380 pw,House,November 2021,3350
0,"1003A RIPON STREET SOUTH, REDAN",-37.580941,143.838087,3,2,1,$330 Weekly,House,October 2020,3350
0,"1003A RIPON STREET SOUTH, REDAN",-37.580941,143.838087,3,2,1,$330 pw,House,October 2020,3350
0,"1003A RIPON STREET SOUTH, REDAN",-37.580941,143.838087,3,2,1,$330 p.w.,House,October 2020,3350
0,"1003A RIPON STREET SOUTH, REDAN",-37.580941,143.838087,3,2,1,$330 Weekly,House,September 2020,3350
0,"1003A RIPON STREET SOUTH, REDAN",-37.580941,143.838087,3,2,1,$235,House,April 2011,3350
0,"1003A RIPON STREET SOUTH, REDAN",-37.580941,143.838087,3,2,1,$235 pw,House,April 2011,3350
0,"1003A RIPON STREET SOUTH, REDAN",-37.580941,143.838087,3,2,1,$180,House,January 2007,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$350 pw,House,August 2022,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$350 pw,House,August 2022,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$320 pw,House,August 2022,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$320,House,August 2022,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$320 pw,House,December 2021,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$320 pw,House,November 2021,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$280 pw,House,April 2018,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$280,House,April 2018,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$280,House,March 2017,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$280 per week,House,March 2017,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$280 pw,House,March 2017,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$280 Weekly,House,March 2017,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$260 Week,House,May 2015,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$260 per week,House,May 2015,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$260 pw,House,May 2015,3350
0,"113 FOSTER STREET, REDAN",-37.573154,143.830649,3,1,1,$260,House,May 2015,3350
0,"113 FOSTER ST, REDAN",-37.5730728,143.8306673,3,1,1,$350 pw,House,August 2022,3350
0,"113 FOSTER ST, REDAN",-37.5730728,143.8306673,3,1,1,$350 pw,House,August 2022,3350
0,"113 FOSTER ST, REDAN",-37.5730728,143.8306673,3,1,1,$320 pw,House,December 2021,3350
0,"113 FOSTER ST, REDAN",-37.5730728,143.8306673,3,1,1,$280 Weekly,House,April 2018,3350
0,"113 FOSTER ST, REDAN",-37.5730728,143.8306673,3,1,1,$280 Weekly,House,March 2017,3350
0,"503 DRUMMOND STREET SOUTH, REDAN",-37.57157001,143.84574001,3,1,2,$370 pw,House,August 2022,3350
0,"503 DRUMMOND STREET SOUTH, REDAN",-37.57157001,143.84574001,3,1,2,$370 pw,House,August 2022,3350
0,"801 PLEASANT STREET SOUTH, REDAN",-37.5747312002,143.8362751002,3,2,1,$390 per week,House,August 2022,3350
0,"801 PLEASANT STREET SOUTH, REDAN",-37.5747312002,143.8362751002,3,2,1,$390 per week,House,August 2022,3350
0,"801 PLEASANT STREET SOUTH, REDAN",-37.5747312002,143.8362751002,3,2,1,$390,House,August 2022,3350
0,"801 PLEASANT STREET SOUTH, REDAN",-37.5747312002,143.8362751002,3,2,1,$380 pw,House,March 2021,3350
0,"801 PLEASANT STREET SOUTH, REDAN",-37.5747312002,143.8362751002,3,2,1,$400 pw,House,March 2021,3350
0,"801 PLEASANT STREET SOUTH, REDAN",-37.5747312002,143.8362751002,3,2,1,$400,House,March 2021,3350
0,"801 PLEASANT STREET SOUTH, REDAN",-37.5747312002,143.8362751002,3,2,1,$400 pw,House,February 2021,3350
0,"1/609 DARLING STREET, REDAN, REDAN",-37.5749534,143.8372013,2,1,2,$280 per week,House,August 2022,3350
0,"1/609 DARLING STREET, REDAN, REDAN",-37.5749534,143.8372013,2,1,2,$280 per week,House,August 2022,3350
0,"801A DARLING ST, REDAN",-37.574201,143.83221,3,1,4,$345 pw,House,August 2022,3350
0,"801A DARLING ST, REDAN",-37.574201,143.83221,3,1,4,$345 pw,House,August 2022,3350
0,"801A DARLING ST, REDAN",-37.574201,143.83221,3,1,4,$290 Weekly,House,April 2017,3350
0,"801A DARLING ST, REDAN",-37.574201,143.83221,3,1,4,$290 Weekly,House,November 2015,3350
0,"801A DARLING STREET, REDAN",-37.574201,143.83221,3,1,4,$345 pw,House,August 2022,3350
0,"801A DARLING STREET, REDAN",-37.574201,143.83221,3,1,4,$345 pw,House,August 2022,3350
0,"801A DARLING STREET, REDAN",-37.574201,143.83221,3,1,4,$345,House,August 2022,3350
0,"801A DARLING STREET, REDAN",-37.574201,143.83221,3,1,4,$290 Weekly,House,April 2017,3350
0,"801A DARLING STREET, REDAN",-37.574201,143.83221,3,1,4,$290,House,April 2017,3350
0,"801A DARLING STREET, REDAN",-37.574201,143.83221,3,1,4,$290 per week,House,April 2017,3350
0,"801A DARLING STREET, REDAN",-37.574201,143.83221,3,1,4,$290 pw,House,April 2017,3350
0,"801A DARLING STREET, REDAN",-37.574201,143.83221,3,1,4,$290,House,November 2015,3350
0,"801A DARLING STREET, REDAN",-37.574201,143.83221,3,1,4,$290 per week,House,November 2015,3350
0,"801A DARLING STREET, REDAN",-37.574201,143.83221,3,1,4,$290 pw,House,November 2015,3350
0,"7 NADER CLOSE, REDAN",-37.5816381002,143.8418135002,2,1,1,$340 per week,Rental_residential,August 2022,3350
0,"7 NADER CLOSE, REDAN",-37.5816381002,143.8418135002,2,1,1,$340 per week,Rental_residential,August 2022,3350
0,"1/609 DARLING STREET, REDAN",-37.5749534,143.8372013,2,1,2,$280,none,August 2022,3350
0,"1/609 DARLING STREET, REDAN",-37.5749534,143.8372013,2,1,2,$280,none,August 2022,3350
0,"1/609 DARLING STREET, REDAN",-37.5749534,143.8372013,2,1,2,$220,none,January 2018,3350
0,"1/609 DARLING STREET, REDAN",-37.5749534,143.8372013,2,1,2,$220 per week,none,January 2018,3350
0,"1/609 DARLING STREET, REDAN",-37.5749534,143.8372013,2,1,2,$220 per week,none,December 2017,3350
0,"1/609 DARLING STREET, REDAN",-37.5749534,143.8372013,2,1,2,$220 per week,none,August 2016,3350
0,"4/204 LEITH STREET, REDAN, REDAN",-37.578899,143.841335,1,1,1,$220 per week,Unit/apmt,August 2022,3350
0,"4/204 LEITH STREET, REDAN, REDAN",-37.578899,143.841335,1,1,1,$220 per week,Unit/apmt,August 2022,3350
0,"717 SKIPTON STREET, REDAN",-37.5790030,143.8427690,4,2,2,$370 p.w.,House,August 2022,3350
0,"717 SKIPTON STREET, REDAN",-37.5790030,143.8427690,4,2,2,$370 p.w.,House,August 2022,3350
0,"717 SKIPTON STREET, REDAN",-37.5790030,143.8427690,4,2,2,$370,House,August 2022,3350
0,"717 SKIPTON STREET, REDAN",-37.5790030,143.8427690,4,2,2,$370 p.w.,House,July 2021,3350
0,"717 SKIPTON STREET, REDAN",-37.5790030,143.8427690,4,2,2,$370 per week,House,August 2020,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$350 per week,House,August 2022,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$350 per week,House,August 2022,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$380 pw,House,August 2022,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$350,House,August 2022,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$350 per week,House,March 2021,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$330,House,April 2020,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$330,House,March 2020,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$295 pw,House,May 2016,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$295 pw,House,March 2015,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$280 pw,House,January 2014,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$235 pw,House,February 2008,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$235,House,February 2008,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$230 pw,House,May 2007,3350
0,"127 FOSTER STREET, REDAN",-37.572905,143.829628,3,2,2,$230,House,May 2007,3350
0,"803 RIPON STREET SOUTH, REDAN",-37.5777630,143.8384610,3,2,1,$450 per week,House,August 2022,3350
