,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"238 BRIGGS ROAD, NILMA NORTH",-38.1229476002,146.0130896002,3,2,4,Auction,none,November 2021,3821
0,"236 BRIGGS ROAD, NILMA NORTH",-38.1229476002,146.0130896002,3,1,none,Auction,none,October 2021,3821
0,"396 BLOOMFIELD ROAD, NILMA NORTH",-38.1404323,145.9862006,4,2,2,$420 p.w.,House,March 2020,3821
0,"396 BLOOMFIELD ROAD, NILMA NORTH",-38.1404323,145.9862006,4,2,2,$420 p.w.,House,March 2020,3821
0,"396 BLOOMFIELD ROAD, NILMA NORTH",-38.1404323,145.9862006,4,2,2,$360,House,November 2018,3821
0,"5 BLOOMFIELD ROAD, NILMA NORTH",-38.1697188,145.9689195,4,2,1,$320 p.w.,House,July 2018,3821
0,"5 BLOOMFIELD ROAD, NILMA NORTH",-38.1697188,145.9689195,4,2,1,$320 p.w.,House,July 2018,3821
0,"5 BLOOMFIELD ROAD, NILMA NORTH",-38.1697188,145.9689195,4,2,1,$320,House,July 2018,3821
0,"5 BLOOMFIELD ROAD, NILMA NORTH",-38.1697188,145.9689195,4,2,1,$320 p.w.,House,June 2018,3821
0,"368 BLOOMFIELD ROAD, NILMA NORTH",-38.143702,145.990778,3,1,1,$280 p.w.,House,March 2018,3821
0,"368 BLOOMFIELD ROAD, NILMA NORTH",-38.143702,145.990778,3,1,1,$280 p.w.,House,March 2018,3821
0,"368 BLOOMFIELD ROAD, NILMA NORTH",-38.143702,145.990778,3,1,1,$280,House,March 2018,3821
0,"368 BLOOMFIELD ROAD, NILMA NORTH",-38.143702,145.990778,3,1,1,$250 per week,House,July 2015,3821
0,"368 BLOOMFIELD ROAD, NILMA NORTH",-38.143702,145.990778,3,1,1,$250 pw,House,July 2015,3821
0,"571 NILMA-SHADY CREEK ROAD, NILMA NORTH",-38.125764,146.012442,4,3,1,$480,House,November 2017,3821
0,"571 NILMA-SHADY CREEK ROAD, NILMA NORTH",-38.125764,146.012442,4,3,1,$480,House,November 2017,3821
0,"571 NILMA-SHADY CREEK ROAD, NILMA NORTH",-38.125764,146.012442,4,3,1,$480 p.w.,House,November 2017,3821
0,"571 NILMA-SHADY CREEK ROAD, NILMA NORTH",-38.125764,146.012442,4,3,1,$480 pw,House,November 2017,3821
0,"571 NILMA-SHADY CREEK ROAD, NILMA NORTH",-38.125764,146.012442,4,3,1,$480 per week,House,November 2017,3821
0,"571 NILMA SHADY CREEK ROAD, NILMA NORTH",-38.1281062,146.0129777,4,3,3,$480 pw,House,November 2017,3821
0,"571 NILMA SHADY CREEK ROAD, NILMA NORTH",-38.1281062,146.0129777,4,3,3,$480 pw,House,November 2017,3821
0,"NILMA, NILMA NORTH",-38.1687417,145.9675391,3,1,2,$400 Weekly,House,September 2015,3821
0,"NILMA, NILMA NORTH",-38.1687417,145.9675391,3,1,2,$400 Weekly,House,September 2015,3821
0,"575 BLOOMFIELD ROAD, NILMA NORTH",-38.1218873,145.9825583,3,1,2,$395 per week,Acreage/semi-rural,March 2015,3821
0,"575 BLOOMFIELD ROAD, NILMA NORTH",-38.1218873,145.9825583,3,1,2,$395 per week,Acreage/semi-rural,March 2015,3821
0,"535 BLOOMFIELD ROAD, NILMA NORTH",-38.1285234,145.9860582,3,1,none,$400 per week,Acreage/semi-rural,September 2014,3821
0,"535 BLOOMFIELD ROAD, NILMA NORTH",-38.1285234,145.9860582,3,1,none,$400 per week,Acreage/semi-rural,September 2014,3821
0,"272 WILLIAMSONS ROAD, NILMA NORTH",-38.1522270,146.0165960,3,2,none,$330 per week,none,October 2013,3821
0,"272 WILLIAMSONS ROAD, NILMA NORTH",-38.1522270,146.0165960,3,2,none,$330 per week,none,October 2013,3821
0,"272 WILLIAMSONS ROAD, NILMA NORTH",-38.1522270,146.0165960,3,2,none,$350 per week,none,August 2013,3821
0,"84 DAWSON TRACK, NILMA NORTH",-38.1601170,145.9579360,4,2,2,$400 per week,House,December 2011,3821
0,"84 DAWSON TRACK, NILMA NORTH",-38.1601170,145.9579360,4,2,2,$400 per week,House,December 2011,3821
0,"RMB 6635 HALLS AND PORCHES ROAD, NILMA NORTH",-38.1449666,145.9868351,1,1,1,$587,House,November 2006,3821
0,"RMB 6635 HALLS AND PORCHES ROAD, NILMA NORTH",-38.1449666,145.9868351,1,1,1,$587,House,November 2006,3821
0,"6 CHAPEL STREET, NILMA",-38.1718560,145.9668130,1,1,1,$270 p.w.,House,May 2022,3821
0,"6 CHAPEL STREET, NILMA",-38.1718560,145.9668130,1,1,1,$270 p.w.,House,May 2022,3821
0,"6 CHAPEL STREET, NILMA",-38.1718560,145.9668130,1,1,1,$270 p.w.,House,April 2022,3821
0,"6 CHAPEL STREET, NILMA",-38.1718560,145.9668130,1,1,1,$150 per week,House,December 2010,3821
0,"6 CHAPEL STREET, NILMA",-38.1718560,145.9668130,1,1,1,$140 per week,House,February 2010,3821
0,"6 CHAPEL STREET, NILMA",-38.1718560,145.9668130,1,1,1,$150 per week,House,September 2009,3821
0,"6 CHAPEL STREET, NILMA",-38.1718560,145.9668130,1,1,1,$150 per week,House,August 2009,3821
0,"3 POLLOCK STREET, NILMA",-38.171714,145.967843,5,2,2,$600,House,April 2022,3821
0,"3 POLLOCK STREET, NILMA",-38.171714,145.967843,5,2,2,$600,House,April 2022,3821
0,"2 SELETTO STREET, NILMA",-38.172692,145.966608,4,1,2,$400 per week,House,December 2021,3821
0,"2 SELETTO STREET, NILMA",-38.172692,145.966608,4,1,2,$400 per week,House,December 2021,3821
0,"2 SELETTO STREET, NILMA",-38.172692,145.966608,4,1,2,$260 p.w.,House,May 2014,3821
0,"2 SELETTO STREET, NILMA",-38.172692,145.966608,4,1,2,$240,House,March 2012,3821
0,"2 SELETTO STREET, NILMA",-38.172692,145.966608,4,1,2,$240 p.w.,House,March 2012,3821
0,"2 SELETTO STREET, NILMA",-38.172692,145.966608,4,1,2,$240 per week,House,March 2012,3821
0,"2 SELETTO STREET, NILMA",-38.172692,145.966608,4,1,2,$225 per week,House,March 2011,3821
0,"2 SELETTO STREET, NILMA",-38.172692,145.966608,4,1,2,$780 per month,House,September 2007,3821
0,"2 SELETTO STREET, NILMA",-38.172692,145.966608,4,1,2,$195,House,September 2007,3821
0,"2 SELETTO STREET, NILMA",-38.172692,145.966608,4,1,2,$845 per month,House,August 2007,3821
0,"2 SELETTO ST, NILMA",-38.17269001,145.96662001,4,1,none,$400 per week,House,December 2021,3821
0,"2 SELETTO ST, NILMA",-38.17269001,145.96662001,4,1,none,$400 per week,House,December 2021,3821
0,"143 NO 1 ROAD, NILMA",-38.160987,145.975597,2,1,2,$340,House,November 2020,3821
0,"143 NO 1 ROAD, NILMA",-38.160987,145.975597,2,1,2,$340,House,November 2020,3821
0,"143 NO 1 ROAD, NILMA",-38.160987,145.975597,2,1,2,$340 Weekly,House,November 2020,3821
0,"368 BLOOMFIELD ROAD, NILMA",-38.1630743002,145.9772517002,3,1,1,$285 per week,House,June 2019,3821
0,"368 BLOOMFIELD ROAD, NILMA",-38.1630743002,145.9772517002,3,1,1,$285 per week,House,June 2019,3821
0,"368 BLOOMFIELD ROAD, NILMA",-38.1630743002,145.9772517002,3,1,1,$285,House,June 2019,3821
0,"64 CAMERONS ROAD, NILMA",-38.1755140,145.9649466,5,2,2,$495 per week,House,May 2019,3821
0,"64 CAMERONS ROAD, NILMA",-38.1755140,145.9649466,5,2,2,$495 per week,House,May 2019,3821
0,"64 CAMERONS ROAD, NILMA",-38.1755140,145.9649466,5,2,2,$495,House,May 2019,3821
0,"64 CAMERONS ROAD, NILMA",-38.1755140,145.9649466,5,2,2,$530 per week,House,April 2019,3821
0,"5 BLOOMFIELD ROAD, NILMA",-38.165823,145.973607,4,2,1,$320 p.w.,House,August 2018,3821
0,"5 BLOOMFIELD ROAD, NILMA",-38.165823,145.973607,4,2,1,$320 p.w.,House,August 2018,3821
0,"5 BLOOMFIELD ROAD, NILMA",-38.165823,145.973607,4,2,1,$320,House,August 2018,3821
0,"5 BLOOMFIELD ROAD, NILMA",-38.165823,145.973607,4,2,1,$320 p.w.,House,July 2017,3821
0,"5 BLOOMFIELD ROAD, NILMA",-38.165823,145.973607,4,2,1,$330 p.w.,House,November 2015,3821
0,"1100 BLOOMFIELD ROAD, NILMA",-38.0810641,145.971172,3,1,1,$270 per week,House,September 2017,3821
0,"1100 BLOOMFIELD ROAD, NILMA",-38.0810641,145.971172,3,1,1,$270 per week,House,September 2017,3821
0,"44 NILMA BONA VISTA ROAD, NILMA",-38.176865,145.969097,3,1,1,$260 per week,none,February 2017,3821
0,"44 NILMA BONA VISTA ROAD, NILMA",-38.176865,145.969097,3,1,1,$260 per week,none,February 2017,3821
0,"44 NILMA BONA VISTA ROAD, NILMA",-38.176865,145.969097,3,1,1,$220,none,June 2011,3821
0,"44 NILMA BONA VISTA ROAD, NILMA",-38.176865,145.969097,3,1,1,$190 per week,none,April 2010,3821
0,"44 NILMA BONA VISTA ROAD, NILMA",-38.176865,145.969097,3,1,1,$185 per week,none,January 2010,3821
0,"44 NILMA BONA VISTA ROAD, NILMA",-38.176865,145.969097,3,1,1,$672 per month,none,August 2008,3821
0,"44 NILMA BONA VISTA ROAD, NILMA",-38.176865,145.969097,3,1,1,$672 per month,none,May 2008,3821
0,"15 MCCOLL STREET, NILMA",-38.170879,145.965504,3,2,2,"$350,000 Offers above",House,September 2016,3821
0,"15 MCCOLL STREET, NILMA",-38.170879,145.965504,3,2,2,"$350,000 Offers above",House,September 2016,3821
0,"5 BLOOMFIELDS ROAD, NILMA",-38.169629,145.968828,4,2,1,$330 p.w.,House,June 2016,3821
0,"5 BLOOMFIELDS ROAD, NILMA",-38.169629,145.968828,4,2,1,$330 p.w.,House,June 2016,3821
0,"5 BLOOMFIELDS ROAD, NILMA",-38.169629,145.968828,4,2,1,$330 p.w.,House,May 2016,3821
0,"87 HALLS & PORCHES ROAD, NILMA",-38.1235670,145.9975210,1,1,1,$180,none,January 2011,3821
0,"87 HALLS & PORCHES ROAD, NILMA",-38.1235670,145.9975210,1,1,1,$180,none,January 2011,3821
0,"41 BLOOMFIELDS ROAD, NILMA",-38.170513,145.968378,3,1,1,$170 per week,none,November 2010,3821
0,"41 BLOOMFIELDS ROAD, NILMA",-38.170513,145.968378,3,1,1,$170 per week,none,February 2010,3821
0,"41 BLOOMFIELDS ROAD, NILMA",-38.170513,145.968378,3,1,1,$170 per week,none,January 2010,3821
0,"44 NILMA BONA VISTA ROAD NILMA VIC 3821, NILMA",-38.176871,145.969872,3,1,none,,House,April 2010,3821
0,"121 EAST WEST ROAD, NILMA",-38.1940284,145.9808063,3,1,none,$160 per week,none,January 2010,3821
0,"121 EAST WEST ROAD, NILMA",-38.1940284,145.9808063,3,1,none,$160 per week,none,January 2010,3821
0,"121 EAST WEST ROAD, NILMA",-38.1940284,145.9808063,3,1,none,$160 per week,none,September 2009,3821
0,"133 BONA VISTA ROAD, NILMA",-38.183220,145.937905,3,1,none,$160,House,February 2009,3821
0,"133 BONA VISTA ROAD, NILMA",-38.183220,145.937905,3,1,none,$160,House,February 2009,3821
0,"133 BONA VISTA ROAD, NILMA",-38.183220,145.937905,3,1,none,$160 pw,House,November 2007,3821
