,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"99 BOX ROAD, TYNTYNDER SOUTH",-35.2617850,143.4945360,2,1,2,$160 pw,House,May 2012,3586
0,"99 BOX ROAD, TYNTYNDER SOUTH",-35.2617850,143.4945360,2,1,2,$160 pw,House,May 2012,3586
0,"99 BOX ROAD, TYNTYNDER SOUTH",-35.2617850,143.4945360,2,1,2,$160 pw,House,April 2012,3586
0,"258A TYNTYNDER CENTRAL RD, TYNTYNDER",-35.2509861002,143.5334943002,4,1,2,$320,House,January 2022,3586
0,"258A TYNTYNDER CENTRAL RD, TYNTYNDER",-35.2509861002,143.5334943002,4,1,2,$320,House,January 2022,3586
0,"258A TYNTYNDER CENTRAL ROAD, TYNTYNDER",-35.2505001,143.53032001,4,1,2,$320,House,January 2022,3586
0,"258A TYNTYNDER CENTRAL ROAD, TYNTYNDER",-35.2505001,143.53032001,4,1,2,$320,House,January 2022,3586
0,"258A TYNTYNDER CENTRAL ROAD, TYNTYNDER",-35.2505001,143.53032001,4,1,2,$300 per week,House,April 2020,3586
0,"384 TYNTYNDER CENTRAL ROAD, TYNTYNDER",-35.25405001,143.54353001,3,2,4,$400 per week,House,March 2021,3586
0,"384 TYNTYNDER CENTRAL ROAD, TYNTYNDER",-35.25405001,143.54353001,3,2,4,$400 per week,House,March 2021,3586
0,"238 TYNTYNDER CENTRAL ROAD, TYNTYNDER",-35.25027060,143.52829580,3,1,3,$300 Weekly,House,May 2019,3586
0,"238 TYNTYNDER CENTRAL ROAD, TYNTYNDER",-35.25027060,143.52829580,3,1,3,$300 Weekly,House,May 2019,3586
0,"493 SPEEWA PUNT ROAD, TYNTYNDER",-35.241027,143.5146041,1,1,1,Under Application,Studio,October 2018,3586
0,"493 SPEEWA PUNT ROAD, TYNTYNDER",-35.241027,143.5146041,1,1,1,Under Application,Studio,October 2018,3586
0,"493 SPEEWA PUNT ROAD, TYNTYNDER",-35.241027,143.5146041,1,1,1,$150 pw,Studio,September 2018,3586
0,"493 SPEEWA PUNT ROAD, TYNTYNDER",-35.241027,143.5146041,1,1,1,$150 pw,Studio,April 2017,3586
0,"99 TYNTYNDER HOMESTEAD ROAD, TYNTYNDER",-35.214109,143.464032,4,2,2,$335 per week,House,January 2013,3586
0,"99 TYNTYNDER HOMESTEAD ROAD, TYNTYNDER",-35.214109,143.464032,4,2,2,$335 per week,House,January 2013,3586
0,"48 TYNTYNDER ROAD, TYNTYNDER",-35.23985885,143.52952971,3,1,none,$205 pw,Land,August 2011,3586
0,"48 TYNTYNDER ROAD, TYNTYNDER",-35.23985885,143.52952971,3,1,none,$205 pw,Land,August 2011,3586
0,"497 SPEEWA PUNT ROAD, TYNTYNDER",-35.2156660,143.5087580,3,1,2,$230 Weekly,none,November 2010,3586
0,"497 SPEEWA PUNT ROAD, TYNTYNDER",-35.2156660,143.5087580,3,1,2,$230 Weekly,none,November 2010,3586
0,"113 BOX ROAD, TYNTYNDER",-35.265117,143.495206,3,1,none,$170 Weekly,Rural,July 2008,3586
0,"113 BOX ROAD, TYNTYNDER",-35.265117,143.495206,3,1,none,$170 Weekly,Rural,July 2008,3586
0,"113 BOX ROAD, TYNTYNDER",-35.265117,143.495206,3,1,none,$170 Weekly,Rural,June 2008,3586
0,"272 SPEEWA PUNT ROAD, TYNTYNDER",-35.233127,143.514811,3,1,3,$170 pw,House,June 2008,3586
0,"272 SPEEWA PUNT ROAD, TYNTYNDER",-35.233127,143.514811,3,1,3,$170 pw,House,June 2008,3586
0,"2291 PRINCES HIGHWAY, TYRENDARRA EAST",-38.2486707,141.8973775,2,2,2,$170,House,February 2008,3285
0,"2291 PRINCES HIGHWAY, TYRENDARRA EAST",-38.2486707,141.8973775,2,2,2,$170,House,February 2008,3285
0,"120 JOSEPHS ROAD, TYRENDARRA",-38.1816304,141.8424193,4,1,4,$300,Rural,June 2018,3285
0,"120 JOSEPHS ROAD, TYRENDARRA",-38.1816304,141.8424193,4,1,4,$300,Rural,June 2018,3285
0,"120 JOSEPHS ROAD, TYRENDARRA",-38.1816304,141.8424193,4,1,4,$300 pw,Rural,June 2018,3285
0,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,4,1,1,$260 per week,House,April 2017,3285
0,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,4,1,1,$260 per week,House,April 2017,3285
0,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,4,1,1,$260 per week,House,August 2015,3285
0,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,4,1,1,$260 per week,House,December 2014,3285
0,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,4,1,1,$240 per week,House,January 2011,3285
0,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,4,1,1,$250 pw,House,November 2007,3285
0,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,4,1,1,$330 pw,House,May 2007,3285
0,"1478 MT CLAY ROAD, TYRENDARRA",-38.208339,141.736573,4,1,1,$330 pw,House,February 2007,3285
