,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"100 CLYDESDALE ROAD, HILLDENE",-37.04681001,145.01976001,3,2,none,$360 per week,House,January 2020,3660
0,"100 CLYDESDALE ROAD, HILLDENE",-37.04681001,145.01976001,3,2,none,$360 per week,House,January 2020,3660
0,"65 FORD ROAD, HILLDENE",-37.030651,145.0868225,7,5,5,$2 Million In excess of,House,September 2016,3660
0,"65 FORD ROAD, HILLDENE",-37.030651,145.0868225,7,5,5,$2 Million In excess of,House,September 2016,3660
0,"1/6 CATHERINE DRIVE, HILLSIDE",-37.695498,144.75546,4,2,1,$390 per week,none,September 2022,3875
0,"1/6 CATHERINE DRIVE, HILLSIDE",-37.695498,144.75546,4,2,1,$390 per week,none,September 2022,3875
0,"1/6 CATHERINE DRIVE, HILLSIDE",-37.695498,144.75546,4,2,1,$340 per week,none,August 2014,3875
0,"1/6 CATHERINE DRIVE, HILLSIDE",-37.695498,144.75546,4,2,1,$330 pw,none,November 2013,3875
0,"1/6 CATHERINE DRIVE, HILLSIDE",-37.695498,144.75546,4,2,1,$330 per week,none,October 2013,3875
0,"1/6 CATHERINE DRIVE, HILLSIDE",-37.695498,144.75546,4,2,1,$330 p.w.,none,October 2013,3875
0,"1/6 CATHERINE DRIVE, HILLSIDE",-37.695498,144.75546,4,2,1,$330,none,October 2013,3875
0,"1/6 CATHERINE DRIVE, HILLSIDE",-37.695498,144.75546,4,2,1,$330 pw,none,October 2013,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$410,House,September 2022,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$410,House,September 2022,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$410,House,May 2022,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$390 per week,House,May 2022,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$400 per week,House,May 2022,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$410 p.w.,House,July 2021,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$410 Weekly,House,May 2021,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$410,House,May 2021,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$400 Weekly,House,November 2016,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$400,House,November 2016,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$400 per week,House,November 2016,3875
0,"10 SUNNINGDALE DRIVE, HILLSIDE",-37.6911406,144.7288366,3,2,2,$400 pw,House,November 2016,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400,House,September 2022,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400,House,September 2022,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400 pw,House,October 2018,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400 pw,House,January 2018,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400 Leased,House,January 2018,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400 per week,House,January 2018,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400 pw,House,December 2017,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400 pw,House,September 2017,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400 p.w.,House,September 2017,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400 per week,House,August 2013,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400 p.w.,House,August 2013,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400 pw,House,August 2013,3875
0,"10 BEDINGHAM DRIVE, HILLSIDE",-37.6904430,144.7485540,3,2,2,$400,House,August 2013,3875
0,"7 PANORAMA DRIVE, HILLSIDE",-37.6936001,144.74677001,3,2,2,$410 per week,House,September 2022,3875
