,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"33A ETHELS COURT, AMPHITHEATRE",-37.191446,143.385755,2,1,1,$330 per week,House,November 2021,3468
0,"33A ETHELS COURT, AMPHITHEATRE",-37.191446,143.385755,2,1,1,$330 per week,House,November 2021,3468
0,"33A ETHELS CT, AMPHITHEATRE",-37.1900316002,143.3863771002,2,1,1,$330 per week,House,November 2021,3468
0,"33A ETHELS CT, AMPHITHEATRE",-37.1900316002,143.3863771002,2,1,1,$330 per week,House,November 2021,3468
0,"24 HUMFFREY STREET, AMPHITHEATRE",-36.98963001,143.32099001,4,2,2,$350 per week,House,March 2021,3468
0,"24 HUMFFREY STREET, AMPHITHEATRE",-36.98963001,143.32099001,4,2,2,$350 per week,House,March 2021,3468
0,"1221 PYRENEES HIGHWAY, AMPHITHEATRE",-37.177257,143.409690,3,1,2,$190 per week,House,April 2012,3468
0,"1221 PYRENEES HIGHWAY, AMPHITHEATRE",-37.177257,143.409690,3,1,2,$190 per week,House,April 2012,3468
0,"70 STACEY'S ROAD, ANAKIE",-38.0110522002,144.3208797002,4,2,2,$850 per week,House,September 2022,3221
0,"70 STACEY'S ROAD, ANAKIE",-38.0110522002,144.3208797002,4,2,2,$850 per week,House,September 2022,3221
0,"70 STACEY'S ROAD, ANAKIE",-38.0110522002,144.3208797002,4,2,2,$850 per week,House,August 2022,3221
0,"70A STACEYS ROAD, ANAKIE",-38.01354001,144.34497001,3,1,none,$450 per week,Acreagesemi-rural,August 2022,3221
0,"70A STACEYS ROAD, ANAKIE",-38.01354001,144.34497001,3,1,none,$450 per week,Acreagesemi-rural,August 2022,3221
0,"935 BACCHUS MARSH ROAD, ANAKIE",-37.8927788002,144.3674314002,3,1,2,$580 per week,House,September 2021,3221
0,"935 BACCHUS MARSH ROAD, ANAKIE",-37.8927788002,144.3674314002,3,1,2,$580 per week,House,September 2021,3221
0,"935 BACCHUS MARSH ROAD, ANAKIE",-37.8927788002,144.3674314002,3,1,2,$600 per week,House,August 2021,3221
0,"935 BACCHUS MARSH ROAD, ANAKIE",-37.8927788002,144.3674314002,3,1,2,$600 per week,House,July 2021,3221
0,"935 BACCHUS MARSH ROAD, ANAKIE",-37.8927788002,144.3674314002,3,1,2,$600 per week,House,April 2021,3221
0,"95 CARRS ROAD, ANAKIE",-37.9557022,144.3368604,4,1,none,$550 per week,House,February 2021,3221
0,"95 CARRS ROAD, ANAKIE",-37.9557022,144.3368604,4,1,none,$550 per week,House,March 2021,3221
0,"95 CARRS ROAD, ANAKIE",-37.9557022,144.3368604,4,1,none,$550 per week,House,February 2021,3221
0,"95 CARRS ROAD, ANAKIE",-37.9557022,144.3368604,4,1,none,$380 per week,House,April 2017,3221
0,"10 DARLINGTON DRIVE, ANAKIE",-37.9349999002,144.2802257002,3,1,7,$580,Rental_residential,September 2020,3221
0,"10 DARLINGTON DRIVE, ANAKIE",-37.9349999002,144.2802257002,3,1,7,$580,Rental_residential,September 2020,3221
0,"2505-2515 BALLAN ROAD, ANAKIE",-37.8767183,144.2564502,4,2,5,$750,Rental_residential,March 2020,3221
0,"2505-2515 BALLAN ROAD, ANAKIE",-37.8767183,144.2564502,4,2,5,$750,Rental_residential,March 2020,3221
0,"2156 BALLAN ROAD, ANAKIE",-37.9112542,144.2544893,3,2,2,$395 per week,Acreagesemi-rural,September 2019,3221
0,"2156 BALLAN ROAD, ANAKIE",-37.9112542,144.2544893,3,2,2,$395 per week,Acreagesemi-rural,September 2019,3221
0,"2156 BALLAN ROAD, ANAKIE",-37.9112542,144.2544893,3,2,2,$395 per week,Acreagesemi-rural,October 2018,3221
0,"2156 BALLAN ROAD, ANAKIE",-37.9112542,144.2544893,3,2,2,$390 Weekly,Acreagesemi-rural,June 2016,3221
0,"2156 BALLAN ROAD, ANAKIE",-37.9112542,144.2544893,3,2,2,$380 per week,Acreagesemi-rural,May 2015,3221
0,"5 DARLINGTON DRIVE, ANAKIE",-37.9349999002,144.2802257002,3,2,2,$500 Weekly,House,June 2019,3221
0,"5 DARLINGTON DRIVE, ANAKIE",-37.9349999002,144.2802257002,3,2,2,$500 Weekly,House,June 2019,3221
0,"300 STAUGHTONVALE RD, ANAKIE",-37.8642021,144.2790699,4,2,4,$345 per week,House,December 2017,3221
0,"300 STAUGHTONVALE RD, ANAKIE",-37.8642021,144.2790699,4,2,4,$345 per week,House,December 2017,3221
0,"393 CLARKES ROAD, ANAKIE",-37.9078620,144.2115790,5,2,2,$600 p.w.,House,September 2017,3221
0,"393 CLARKES ROAD, ANAKIE",-37.9078620,144.2115790,5,2,2,$600 p.w.,House,September 2017,3221
