,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"969 COBDEN - WARRNAMBOOL ROAD, GLENFYNE",-38.396601,143.003847,5,1,none,$300 per week,Houseland,July 2013,3266
0,"969 COBDEN - WARRNAMBOOL ROAD, GLENFYNE",-38.396601,143.003847,5,1,none,$300 per week,Houseland,July 2013,3266
0,"969 COBDEN WARRNAMBOOL ROAD, GLENFYNE",-38.3909446,143.0073176,5,1,none,$300 per week,none,July 2013,3266
0,"969 COBDEN WARRNAMBOOL ROAD, GLENFYNE",-38.3909446,143.0073176,5,1,none,$300 per week,none,July 2013,3266
0,"135 SUNDERLAND RD, GLENGARRY NORTH",-38.09254614,146.55379731,4,2,2,$250 per week,House,July 2018,3854
0,"135 SUNDERLAND RD, GLENGARRY NORTH",-38.09254614,146.55379731,4,2,2,$250 per week,House,July 2018,3854
0,"135 SUNDERLAND ROAD, GLENGARRY NORTH",-38.09254614,146.55379731,3,1,1,$250 Wk,House,June 2018,3854
0,"135 SUNDERLAND ROAD, GLENGARRY NORTH",-38.09254614,146.55379731,3,1,1,$250 Wk,House,June 2018,3854
0,"297 BURNETT PARK ROAD, GLENGARRY WEST",-38.1287142,146.5234187,2,1,1,$300 per week,House,May 2021,3854
0,"297 BURNETT PARK ROAD, GLENGARRY WEST",-38.1287142,146.5234187,2,1,1,$300 per week,House,May 2021,3854
0,"297 BURNETT PARK ROAD, GLENGARRY WEST",-38.1287142,146.5234187,2,1,1,$220 per week,House,November 2017,3854
0,"297 BURNETT PARK ROAD, GLENGARRY WEST",-38.1287142,146.5234187,2,1,1,$210 per week,House,November 2016,3854
0,"297 BURNETT PARK ROAD, GLENGARRY WEST, GLENGARRY WEST",-38.1287142,146.5234187,2,1,1,$300 per week,House,May 2021,3854
0,"297 BURNETT PARK ROAD, GLENGARRY WEST, GLENGARRY WEST",-38.1287142,146.5234187,2,1,1,$300 per week,House,May 2021,3854
0,"1/37 MAIN ROAD, GLENGARRY",-38.1246137,146.5735161,2,1,1,$235 p.w.,Unit/apmt,August 2022,3854
0,"1/37 MAIN ROAD, GLENGARRY",-38.1246137,146.5735161,2,1,1,$235 p.w.,Unit/apmt,August 2022,3854
0,"1/37 MAIN ROAD, GLENGARRY",-38.1246137,146.5735161,2,1,1,$250,Unit/apmt,August 2022,3854
0,"1/37 MAIN ROAD, GLENGARRY",-38.1246137,146.5735161,2,1,1,$235,Unit/apmt,August 2022,3854
0,"1/37 MAIN ROAD, GLENGARRY",-38.1246137,146.5735161,2,1,1,$210 pw,Unit/apmt,January 2017,3854
0,"1 RHODES COURT, GLENGARRY",-38.1298029002,146.5697865002,3,2,1,$370 pw,Rental_residential,January 2022,3854
0,"1 RHODES COURT, GLENGARRY",-38.1298029002,146.5697865002,3,2,1,$370 pw,Rental_residential,January 2022,3854
0,"1 RHODES COURT, GLENGARRY",-38.1298029002,146.5697865002,3,2,1,$330 pw,Rental_residential,August 2020,3854
0,"23 RHODES COURT, GLENGARRY",-38.1294950,146.5700460,3,2,2,$350 per week,House,January 2022,3854
0,"23 RHODES COURT, GLENGARRY",-38.1294950,146.5700460,3,2,2,$350 per week,House,January 2022,3854
0,"23 RHODES COURT, GLENGARRY",-38.1294950,146.5700460,3,2,2,$320 per week,House,February 2014,3854
0,"23 RHODES COURT, GLENGARRY",-38.1294950,146.5700460,3,2,2,$320 per week,House,March 2013,3854
0,"23 RHODES COURT, GLENGARRY",-38.1294950,146.5700460,3,2,2,$340 per week,House,December 2012,3854
0,"1 RHODES COURT,, GLENGARRY",-38.12991001,146.57078001,3,2,1,$370 pw,House,December 2021,3854
