,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"5064 GREAT ALPINE ROAD, ENSAY",-37.376166,147.83577,3,1,1,$350 per week,House,August 2022,3895
0,"5064 GREAT ALPINE ROAD, ENSAY",-37.376166,147.83577,3,1,1,$350 per week,House,August 2022,3895
0,"5064 GREAT ALPINE ROAD, ENSAY",-37.376166,147.83577,3,1,1,$290 per week,House,June 2021,3895
0,"5064 GREAT ALPINE ROAD, ENSAY",-37.376166,147.83577,3,1,1,$240 Wk,House,June 2021,3895
0,"5064 GREAT ALPINE ROAD, ENSAY",-37.376166,147.83577,3,1,1,$260 Wk,House,June 2021,3895
0,"5064 GREAT ALPINE ROAD, ENSAY",-37.376166,147.83577,3,1,1,$180 per week,House,October 2017,3895
0,"5064 GREAT ALPINE ROAD, ENSAY",-37.376166,147.83577,3,1,1,$180,House,September 2017,3895
0,"5064 GREAT ALPINE RD, ENSAY",-37.3761660,147.8357700,3,1,1,$240 Wk,House,June 2021,3895
0,"5064 GREAT ALPINE RD, ENSAY",-37.3761660,147.8357700,3,1,1,$240 Wk,House,June 2021,3895
0,"5064 GREAT ALPINE RD, ENSAY",-37.3761660,147.8357700,3,1,1,"$149,000",House,January 2014,3895
0,"5064 GREAT ALPINE RD, ENSAY",-37.3761660,147.8357700,3,1,1,"$180,000",House,November 2013,3895
0,"17 GLEDHILL LANE, EPPALOCK",-36.8319900,144.4421330,5,2,3,$355 per week,none,September 2020,3551
0,"17 GLEDHILL LANE, EPPALOCK",-36.8319900,144.4421330,5,2,3,$355 per week,none,September 2020,3551
0,"17 GLEDHILL LANE, EPPALOCK",-36.8319900,144.4421330,5,2,3,$355 per week,none,November 2019,3551
0,"17 GLEDHILL LANE, EPPALOCK",-36.8319900,144.4421330,5,2,3,$365 per week,none,October 2019,3551
0,"17 GLEDHILL LANE, EPPALOCK",-36.8319900,144.4421330,5,2,3,$360 - $380 per week,none,July 2018,3551
0,"17 GLEDHILL LANE, EPPALOCK",-36.8319900,144.4421330,5,2,3,$340 - $360 per week,none,December 2015,3551
0,"17 GLEDHILL LANE, EPPALOCK",-36.8319900,144.4421330,5,2,3,$350 pw,none,February 2014,3551
0,"294 DOLES ROAD, EPPALOCK",-36.893212,144.434935,3,2,1,$430 Weekly,House,July 2019,3551
0,"294 DOLES ROAD, EPPALOCK",-36.893212,144.434935,3,2,1,$430 Weekly,House,July 2019,3551
0,"25 MCNAMARA DRIVE, EPPALOCK",-36.8045,144.4268563,4,2,2,$450 per week,House,April 2018,3551
0,"25 MCNAMARA DRIVE, EPPALOCK",-36.8045,144.4268563,4,2,2,$450 per week,House,April 2018,3551
0,"48 NATIVE GULLY CRESCENT, EPPALOCK",-36.834551,144.442194,3,2,4,$300 pw,House,July 2016,3551
0,"48 NATIVE GULLY CRESCENT, EPPALOCK",-36.834551,144.442194,3,2,4,$300 pw,House,July 2016,3551
0,"119 WHISKEY ISLAND DRIVE, EPPALOCK",-36.9168550,144.5433310,3,2,3,$340 pw,House,August 2015,3551
0,"119 WHISKEY ISLAND DRIVE, EPPALOCK",-36.9168550,144.5433310,3,2,3,$340 pw,House,August 2015,3551
0,"119 WHISKEY ISLAND DRIVE, EPPALOCK",-36.9168550,144.5433310,3,2,3,$320 per week,House,July 2012,3551
0,"119 WHISKEY ISLAND DRIVE, EPPALOCK",-36.9168550,144.5433310,3,2,3,$320 per week,House,June 2012,3551
0,"46 LAKESIDE BOULEVARD, EPPALOCK",-36.8731900,144.6174570,4,1,4,$200 pw,none,February 2013,3551
0,"46 LAKESIDE BOULEVARD, EPPALOCK",-36.8731900,144.6174570,4,1,4,$200 pw,none,February 2013,3551
0,"46 LAKESIDE BOULEVARD, EPPALOCK",-36.8731900,144.6174570,4,1,4,$900,none,June 2012,3551
0,"46 LAKESIDE BOULEVARD, EPPALOCK",-36.8731900,144.6174570,4,1,4,$900 pw,none,June 2012,3551
0,"46 LAKESIDE BOULEVARD, EPPALOCK",-36.8731900,144.6174570,4,1,4,$330 per week,none,June 2012,3551
0,"46 LAKESIDE BOULEVARD, EPPALOCK",-36.8731900,144.6174570,4,1,4,$900 per week,none,June 2012,3551
0,"46 LAKESIDE BVD, EPPALOCK",-36.8731900,144.6174570,4,1,4,$900 Weekly,none,June 2012,3551
0,"46 LAKESIDE BVD, EPPALOCK",-36.8731900,144.6174570,4,1,4,$900 Weekly,none,June 2012,3551
0,"8 ANSEN ROAD, EPPALOCK",-36.8879090,144.4237330,3,1,1,$280 per week,House,September 2010,3551
0,"8 ANSEN ROAD, EPPALOCK",-36.8879090,144.4237330,3,1,1,$280 per week,House,September 2010,3551
0,"380 NATIVE GULLY CRESCENT, EPPALOCK",-36.8430880,144.4632030,4,2,2,$240 pw,House,April 2010,3551
0,"380 NATIVE GULLY CRESCENT, EPPALOCK",-36.8430880,144.4632030,4,2,2,$240 pw,House,April 2010,3551
0,"380 NATIVE GULLY CRESCENT, EPPALOCK",-36.8430880,144.4632030,4,2,2,$240 pw,House,August 2009,3551
0,"2 JUGGAL CLOSE, EPPING",-37.63379001,145.01614001,3,2,2,"$2,173 pw",House,September 2022,3076
0,"2 JUGGAL CLOSE, EPPING",-37.63379001,145.01614001,3,2,2,"$2,173 pw",House,September 2022,3076
0,"20 LEGG WALK, EPPING",-37.6266562,145.0064445,4,2,2,$495 pw,none,September 2022,3076
0,"20 LEGG WALK, EPPING",-37.6266562,145.0064445,4,2,2,$495 pw,none,September 2022,3076
0,"20 LEGG WALK, EPPING",-37.6266562,145.0064445,4,2,2,Auction,none,February 2022,3076
0,"20 LEGG WALK, EPPING",-37.6266562,145.0064445,4,2,2,$395 per week,none,May 2016,3076
0,"20 LEGG WALK, EPPING",-37.6266562,145.0064445,4,2,2,$380,none,July 2014,3076
0,"20 LEGG WALK, EPPING",-37.6266562,145.0064445,4,2,2,$370 per week,none,June 2014,3076
0,"20 BAYSTONE ROAD, EPPING",-37.647376,145.048206,3,1,2,"$600,000 - $660,000",House,September 2022,3076
0,"20 BAYSTONE ROAD, EPPING",-37.647376,145.048206,3,1,2,"$600,000 - $660,000",House,September 2022,3076
0,"20 BAYSTONE ROAD, EPPING",-37.647376,145.048206,3,1,2,$390 pw,House,July 2022,3076
0,"20 BAYSTONE ROAD, EPPING",-37.647376,145.048206,3,1,2,$390 pw,House,June 2022,3076
0,"20 BAYSTONE ROAD, EPPING",-37.647376,145.048206,3,1,2,$390,House,June 2022,3076
0,"20 BAYSTONE ROAD, EPPING",-37.647376,145.048206,3,1,2,$370 per week,House,February 2019,3076
0,"20 BAYSTONE ROAD, EPPING",-37.647376,145.048206,3,1,2,$320 p.w.,House,October 2012,3076
0,"20 BAYSTONE ROAD, EPPING",-37.647376,145.048206,3,1,2,$320 pw,House,October 2012,3076
0,"20 BAYSTONE ROAD, EPPING",-37.647376,145.048206,3,1,2,$310 pw,House,August 2009,3076
0,"20 BAYSTONE ROAD, EPPING",-37.647376,145.048206,3,1,2,$310 p.w.,House,August 2009,3076
