,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"430 WATERHOLES ROAD, GRANITE ROCK",-37.7167976,147.6777149,3,2,2,$270 Weekly,House,November 2018,3875
0,"430 WATERHOLES ROAD, GRANITE ROCK",-37.7167976,147.6777149,3,2,2,$270 Weekly,House,November 2018,3875
0,"430 WATERHOLES ROAD, GRANITE ROCK",-37.7167976,147.6777149,3,2,2,$260 per week,House,May 2017,3875
0,"430 WATERHOLES ROAD, GRANITE ROCK",-37.7167976,147.6777149,3,2,2,$260,House,May 2017,3875
0,"5 PHEASANT TRACK, GRANITE ROCK",-37.767654,147.6698876,3,2,2,$380 per week,Acreage/semi-rural,October 2017,3875
0,"5 PHEASANT TRACK, GRANITE ROCK",-37.767654,147.6698876,3,2,2,$380 per week,Acreage/semi-rural,October 2017,3875
0,"200 GRANTVILLE GLEN ALVIE ROAD, GRANTVILLE",-38.419543,145.54458,3,1,2,$350 per week,Rental_residential,August 2022,3984
0,"200 GRANTVILLE GLEN ALVIE ROAD, GRANTVILLE",-38.419543,145.54458,3,1,2,$350 per week,Rental_residential,August 2022,3984
0,"200 GRANTVILLE GLEN ALVIE ROAD, GRANTVILLE",-38.419543,145.54458,3,1,2,$350,Rental_residential,August 2022,3984
0,"200 GRANTVILLE GLEN ALVIE ROAD, GRANTVILLE",-38.419543,145.54458,3,1,2,$250 Wk,Rental_residential,December 2020,3984
0,"200 GRANTVILLE GLEN ALVIE ROAD, GRANTVILLE",-38.419543,145.54458,3,1,2,$250,Rental_residential,December 2020,3984
0,"200 GRANTVILLE GLEN ALVIE ROAD, GRANTVILLE",-38.419543,145.54458,3,1,2,$250,Rental_residential,January 2020,3984
0,"200 GRANTVILLE GLEN ALVIE ROAD, GRANTVILLE",-38.419543,145.54458,3,1,2,$250,Rental_residential,September 2018,3984
0,"200 GRANTVILLE GLEN ALVIE ROAD, GRANTVILLE",-38.419543,145.54458,3,1,2,$250 per week,Rental_residential,September 2016,3984
0,"200 GRANTVILLE GLEN ALVIE ROAD, GRANTVILLE",-38.419543,145.54458,3,1,2,$240 pw,Rental_residential,February 2016,3984
0,"2-14 LANG STREET, GRANTVILLE",-38.4012100,145.5339100,4,2,2,$500,House,July 2022,3984
0,"2-14 LANG STREET, GRANTVILLE",-38.4012100,145.5339100,4,2,2,$500,House,July 2022,3984
0,"2-14 LANG STREET, GRANTVILLE",-38.4012100,145.5339100,4,2,2,$500,House,June 2021,3984
0,"2-14 LANG STREET, GRANTVILLE",-38.4012100,145.5339100,4,2,2,$500 pw,House,September 2020,3984
0,"2-14 LANG STREET, GRANTVILLE",-38.4012100,145.5339100,4,2,2,$500 Weekly,House,July 2020,3984
0,"2-14 LANG STREET, GRANTVILLE",-38.4012100,145.5339100,4,2,2,$490,House,July 2020,3984
0,"2-14 LANG STREET, GRANTVILLE",-38.4012100,145.5339100,4,2,2,$490 pw,House,July 2020,3984
0,"2-14 LANG STREET, GRANTVILLE",-38.4012100,145.5339100,4,2,2,$480,House,July 2020,3984
0,"2-14 LANG STREET, GRANTVILLE",-38.4012100,145.5339100,4,2,2,$395,House,March 2017,3984
0,"2-14 LANG STREET, GRANTVILLE",-38.4012100,145.5339100,4,2,2,$250 pw,House,April 2012,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$365 per week,House,July 2022,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$365 per week,House,July 2022,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$380,House,May 2020,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$365 per week,House,June 2018,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$365,House,June 2018,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$350,House,June 2017,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$350 pw,House,June 2017,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$350 per week,House,June 2017,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$350,House,September 2016,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$350 per week,House,September 2016,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$350 per week,House,August 2014,3984
0,"54 BRAZIER STREET, GRANTVILLE",-38.4072261,145.530763,3,2,2,$350,House,August 2014,3984
0,"58 BRAZIER ST, GRANTVILLE",-38.4118001,145.5296614,4,2,2,$365 per week,House,July 2022,3984
0,"58 BRAZIER ST, GRANTVILLE",-38.4118001,145.5296614,4,2,2,$365 per week,House,July 2022,3984
0,"58 BRAZIER ST, GRANTVILLE",-38.4118001,145.5296614,4,2,2,$365 per week,House,June 2018,3984
0,"22A PAUL STREET, GRANTVILLE",-38.4085426330566,145.527755737305,3,2,2,$450 per week,House,July 2022,3984
0,"22A PAUL STREET, GRANTVILLE",-38.4085426330566,145.527755737305,3,2,2,$450 per week,House,July 2022,3984
0,"22A PAUL STREET, GRANTVILLE",-38.4085426330566,145.527755737305,3,2,2,$450 per week,House,April 2022,3984
0,"22A PAUL STREET, GRANTVILLE",-38.4085426330566,145.527755737305,3,2,2,$450,House,January 2022,3984
0,"22A PAUL STREET, GRANTVILLE",-38.4085426330566,145.527755737305,3,2,2,$450 per week,House,January 2022,3984
0,"22A PAUL STREET, GRANTVILLE",-38.4085426330566,145.527755737305,3,2,2,$450 per week,House,December 2021,3984
0,"22A PAUL STREET, GRANTVILLE",-38.4085426330566,145.527755737305,3,2,2,$450 per week,House,October 2021,3984
0,"22A PAUL STREET, GRANTVILLE",-38.4085426330566,145.527755737305,3,2,2,$450,House,October 2021,3984
0,"22A PAUL STREET, GRANTVILLE",-38.4085426330566,145.527755737305,3,2,2,$360,House,August 2019,3984
0,"35 PORTVIEW AVENUE, GRANTVILLE",-38.40843001,145.53401001,3,2,1,$400 per week,none,July 2022,3984
0,"35 PORTVIEW AVENUE, GRANTVILLE",-38.40843001,145.53401001,3,2,1,$400 per week,none,July 2022,3984
0,"1/4 PORTVIEW AVENUE, GRANTVILLE",-38.3114378,145.5579927,2,2,1,$330,none,July 2022,3984
0,"1/4 PORTVIEW AVENUE, GRANTVILLE",-38.3114378,145.5579927,2,2,1,$330,none,July 2022,3984
0,"1/4 PORTVIEW AVENUE, GRANTVILLE",-38.3114378,145.5579927,2,2,1,$250,none,January 2019,3984
