,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"1586 GLENROWAN-BOWEYA ROAD, TAMINICK",-36.33618855,146.13168724,4,3,2,$300 per week,House,October 2018,3675
0,"1586 GLENROWAN-BOWEYA ROAD, TAMINICK",-36.33618855,146.13168724,4,3,2,$300 per week,House,October 2018,3675
0,"3/251 BAILEYS ROAD, TAMINICK",-36.3771858,146.2190462,4,2,4,$390,House,March 2018,3675
0,"3/251 BAILEYS ROAD, TAMINICK",-36.3771858,146.2190462,4,2,4,$390,House,March 2018,3675
0,"11 HUMPHRIES LANE, TAMINICK",-36.4416050,146.1754350,3,2,2,$380,none,June 2017,3675
0,"11 HUMPHRIES LANE, TAMINICK",-36.4416050,146.1754350,3,2,2,$380,none,June 2017,3675
0,"51 KIEWA EAST ROAD, TANGAMBALANGA",-36.25191310,147.03155904,4,2,6,$480 per week,House,August 2022,3691
0,"51 KIEWA EAST ROAD, TANGAMBALANGA",-36.25191310,147.03155904,4,2,6,$480 per week,House,September 2022,3691
0,"51 KIEWA EAST ROAD, TANGAMBALANGA",-36.25191310,147.03155904,4,2,6,$480 per week,House,August 2022,3691
0,"51 KIEWA EAST ROAD, TANGAMBALANGA",-36.25191310,147.03155904,4,2,6,$480,House,August 2022,3691
0,"51 KIEWA EAST ROAD, TANGAMBALANGA",-36.25191310,147.03155904,4,2,6,$380 per week,House,November 2018,3691
0,"15 GENTLE ROAD, TANGAMBALANGA",-36.2534486002,147.0373179002,4,2,2,$600 per week,House,August 2022,3691
0,"15 GENTLE ROAD, TANGAMBALANGA",-36.2534486002,147.0373179002,4,2,2,$600 per week,House,September 2022,3691
0,"15 GENTLE ROAD, TANGAMBALANGA",-36.2534486002,147.0373179002,4,2,2,$600 per week,House,August 2022,3691
0,"15 GENTLE ROAD, TANGAMBALANGA",-36.2534486002,147.0373179002,4,2,2,$600,House,August 2022,3691
0,"11 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2506653,147.036411,3,2,2,$410,Rental_residential,August 2022,3691
0,"11 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2506653,147.036411,3,2,2,$410,Rental_residential,August 2022,3691
0,"11 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2506653,147.036411,3,2,2,$410,Rental_residential,May 2022,3691
0,"11 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2506653,147.036411,3,2,2,$310 Weekly,Rental_residential,July 2019,3691
0,"11 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2506653,147.036411,3,2,2,$310 pw,Rental_residential,July 2019,3691
0,"11 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2506653,147.036411,3,2,2,$310 Weekly,Rental_residential,January 2019,3691
0,"11 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2506653,147.036411,3,2,2,$310 per week,Rental_residential,January 2019,3691
0,"11 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2506653,147.036411,3,2,2,$310 pw,Rental_residential,January 2019,3691
0,"11 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2506653,147.036411,3,2,2,$290,Rental_residential,September 2016,3691
0,"34 KIEWA EAST ROAD, TANGAMBALANGA",-36.25217434,147.02811166,3,1,none,$260,none,July 2022,3691
0,"34 KIEWA EAST ROAD, TANGAMBALANGA",-36.25217434,147.02811166,3,1,none,$260,none,July 2022,3691
0,"34 KIEWA EAST ROAD, TANGAMBALANGA",-36.25217434,147.02811166,3,1,none,$260 per week,none,July 2022,3691
0,"34 KIEWA EAST ROAD, TANGAMBALANGA",-36.25217434,147.02811166,3,1,none,$260 per week,none,November 2020,3691
0,"34 KIEWA EAST ROAD, TANGAMBALANGA",-36.25217434,147.02811166,3,1,none,$235 pw,none,July 2014,3691
0,"37 KIEWA EAST ROAD, TANGAMBALANGA",-36.252036,147.030306,3,1,1,$270 per week,none,June 2022,3691
0,"37 KIEWA EAST ROAD, TANGAMBALANGA",-36.252036,147.030306,3,1,1,$270 per week,none,June 2022,3691
0,"37 KIEWA EAST ROAD, TANGAMBALANGA",-36.252036,147.030306,3,1,1,$270,none,June 2022,3691
0,"37 KIEWA EAST ROAD, TANGAMBALANGA",-36.252036,147.030306,3,1,1,$230,none,January 2016,3691
0,"11 KIEWA VALLEY COURT , TANGAMBALANGA, TANGAMBALANGA",-36.2506653,147.036411,3,2,2,$410 pw,none,May 2022,3691
0,"11 KIEWA VALLEY COURT , TANGAMBALANGA, TANGAMBALANGA",-36.2506653,147.036411,3,2,2,$410 pw,none,May 2022,3691
0,"5 EMILY CLOSE, TANGAMBALANGA",-36.252146,147.036267,5,2,4,$580 pw,House,May 2022,3691
0,"5 EMILY CLOSE, TANGAMBALANGA",-36.252146,147.036267,5,2,4,$580 pw,House,May 2022,3691
0,"5 EMILY CLOSE, TANGAMBALANGA",-36.252146,147.036267,5,2,4,$580 Weekly,House,May 2022,3691
0,"5 EMILY CLOSE, TANGAMBALANGA",-36.252146,147.036267,5,2,4,$390 pw,House,November 2020,3691
0,"5 EMILY CLOSE, TANGAMBALANGA",-36.252146,147.036267,5,2,4,$390,House,November 2020,3691
0,"5 EMILY CLOSE, TANGAMBALANGA",-36.252146,147.036267,5,2,4,$385 pw,House,June 2015,3691
0,"24 GIBSON BOULEVARD, TANGAMBALANGA",-36.24888001,147.04135001,4,2,2,$580 Weekly,none,April 2022,3691
0,"24 GIBSON BOULEVARD, TANGAMBALANGA",-36.24888001,147.04135001,4,2,2,$580 Weekly,none,April 2022,3691
0,"24 GIBSON BOULEVARD, TANGAMBALANGA",-36.24888001,147.04135001,4,2,2,$600 pw,none,April 2022,3691
0,"15 GIBSON BOULEVARD, TANGAMBALANGA",-36.2470478002,147.0403412002,4,2,3,$520 per week,none,July 2021,3691
0,"15 GIBSON BOULEVARD, TANGAMBALANGA",-36.2470478002,147.0403412002,4,2,3,$520 per week,none,July 2021,3691
0,"1/14 HUON KIEWA ROAD, TANGAMBALANGA",-36.25079001,147.03533001,2,1,1,$300 per week,House,July 2021,3691
0,"1/14 HUON KIEWA ROAD, TANGAMBALANGA",-36.25079001,147.03533001,2,1,1,$300 per week,House,July 2021,3691
0,"1/14 HUON KIEWA ROAD, TANGAMBALANGA",-36.25079001,147.03533001,2,1,1,$300 p.w.,House,July 2021,3691
0,"1/14 HUON KIEWA ROAD, TANGAMBALANGA",-36.25079001,147.03533001,2,1,1,$300,House,July 2021,3691
0,"5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$170 per week,Unit/apmt,February 2021,3691
0,"5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$170 per week,Unit/apmt,February 2021,3691
0,"5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$170 per week,Unit/apmt,January 2021,3691
0,"5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$130 per week,Unit/apmt,April 2015,3691
0,"5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$125 per week,Unit/apmt,April 2014,3691
0,"5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$115,Unit/apmt,May 2012,3691
0,"5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$115 pw,Unit/apmt,April 2012,3691
0,"5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$115,Unit/apmt,April 2012,3691
0,"5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$115 pw,Unit/apmt,April 2011,3691
0,"5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$115,Unit/apmt,April 2011,3691
0,"5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$95,Unit/apmt,January 2007,3691
0,"605 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.2329349002,147.0259217002,4,2,2,$490 Weekly,House,January 2021,3691
0,"605 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.2329349002,147.0259217002,4,2,2,$490 Weekly,House,January 2021,3691
0,"605 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.2329349002,147.0259217002,4,2,2,$490 p.w.,House,January 2021,3691
0,"605 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.2329349002,147.0259217002,4,2,2,$490 per week,House,January 2021,3691
0,"605 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.2329349002,147.0259217002,4,2,2,$490,House,January 2021,3691
0,"1 / 2 GENTLE ROAD, TANGAMBALANGA",-36.2534486002,147.0373179002,3,1,2,$320 pw,none,January 2021,3691
0,"1 / 2 GENTLE ROAD, TANGAMBALANGA",-36.2534486002,147.0373179002,3,1,2,$320 pw,none,January 2021,3691
0,"1 / 2 GENTLE ROAD, TANGAMBALANGA",-36.2534486002,147.0373179002,3,1,2,$320,none,January 2021,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210 Weekly,House,November 2020,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210 Weekly,House,November 2020,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210 per week,House,November 2020,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210 p.w.,House,November 2020,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210,House,November 2020,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210 per week,House,August 2017,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210,House,September 2015,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210 per week,House,August 2015,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$220 per week,House,May 2015,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$220 per week,House,September 2014,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$220 per week,House,May 2014,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$220 pw,House,April 2013,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210,House,May 2012,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210 pw,House,May 2012,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210,House,April 2012,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210 pw,House,December 2010,3691
0,"79C KIEWA EAST ROAD, TANGAMBALANGA",-36.251368,147.037001,3,1,none,$210,House,February 2008,3691
0,"79C KIEWA EAST RD, TANGAMBALANGA",-36.2568505002,147.0102461002,3,1,none,$210 Weekly,House,November 2020,3691
0,"79C KIEWA EAST RD, TANGAMBALANGA",-36.2568505002,147.0102461002,3,1,none,$210 Weekly,House,November 2020,3691
0,"8 BENJAMIN BOULEVARD, TANGAMBALANGA",-36.25466,147.035692,3,1,1,$320 per week,House,November 2020,3691
0,"8 BENJAMIN BOULEVARD, TANGAMBALANGA",-36.25466,147.035692,3,1,1,$320 per week,House,November 2020,3691
0,"8 BENJAMIN BOULEVARD, TANGAMBALANGA",-36.25466,147.035692,3,1,1,$285 per week,House,June 2015,3691
0,"8 BENJAMIN BOULEVARD, TANGAMBALANGA",-36.25466,147.035692,3,1,1,$285 per week,House,March 2015,3691
0,"8 BENJAMIN BOULEVARD, TANGAMBALANGA",-36.25466,147.035692,3,1,1,$285 per week,House,July 2014,3691
0,"20 KIEWA EAST ROAD, TANGAMBALANGA",-36.2519380,147.0265850,3,2,2,$320 per week,House,September 2020,3691
0,"20 KIEWA EAST ROAD, TANGAMBALANGA",-36.2519380,147.0265850,3,2,2,$320 per week,House,September 2020,3691
0,"20 KIEWA EAST ROAD, TANGAMBALANGA",-36.2519380,147.0265850,3,2,2,$320 per week,House,December 2018,3691
0,"20 KIEWA EAST ROAD, TANGAMBALANGA",-36.2519380,147.0265850,3,2,2,$295 per week,House,October 2017,3691
0,"20 KIEWA EAST ROAD, TANGAMBALANGA",-36.2519380,147.0265850,3,2,2,$295 per week,House,November 2016,3691
0,"20 KIEWA EAST ROAD, TANGAMBALANGA",-36.2519380,147.0265850,3,2,2,$280 per week,House,February 2014,3691
0,"20 KIEWA EAST ROAD, TANGAMBALANGA",-36.2519380,147.0265850,3,2,2,$270 pw,House,March 2013,3691
0,"20 KIEWA EAST ROAD, TANGAMBALANGA",-36.2519380,147.0265850,3,2,2,$270,House,March 2013,3691
0,"30-32 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.2329349002,147.0259217002,none,none,none,$120 per month,Commercial,July 2020,3691
0,"30-32 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.2329349002,147.0259217002,none,none,none,$120 per month,Commercial,July 2020,3691
0,"30-32 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.2329349002,147.0259217002,none,none,none,$120 per month,Commercial,March 2020,3691
0,"393 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.22456001,147.01364001,3,2,2,"$1,473",House,January 2020,3691
0,"393 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.22456001,147.01364001,3,2,2,"$1,473",House,January 2020,3691
0,"393 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.22456001,147.01364001,3,2,2,$340 pw,House,January 2020,3691
0,"393 KIEWA BONEGILLA ROAD, TANGAMBALANGA",-36.22456001,147.01364001,3,2,2,$340,House,January 2020,3691
0,"4/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.2556862002,147.0788674002,2,1,1,$150 per week,Unit/apmt,November 2019,3691
0,"4/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.2556862002,147.0788674002,2,1,1,$150 per week,Unit/apmt,November 2019,3691
0,"UNIT 1/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.253618,147.023568,2,1,1,$150 per week,Unit/apmt,October 2019,3691
0,"UNIT 1/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.253618,147.023568,2,1,1,$150 per week,Unit/apmt,October 2019,3691
0,"UNIT 1/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.253618,147.023568,2,1,1,$140 per week,Unit/apmt,December 2017,3691
0,"UNIT 1/14 HUON ROAD, TANGAMBALANGA",-36.250478,147.03564,2,1,1,$210 per week,Unit/apmt,September 2019,3691
0,"UNIT 1/14 HUON ROAD, TANGAMBALANGA",-36.250478,147.03564,2,1,1,$210 per week,Unit/apmt,September 2019,3691
0,"UNIT 1/14 HUON ROAD, TANGAMBALANGA",-36.250478,147.03564,2,1,1,$195 per week,Unit/apmt,October 2015,3691
0,"49 KIEWA EAST ROAD, TANGAMBALANGA",-36.2519548,147.0313462,3,2,2,$350 per week,House,May 2018,3691
0,"49 KIEWA EAST ROAD, TANGAMBALANGA",-36.2519548,147.0313462,3,2,2,$350 per week,House,May 2018,3691
0,"UNIT 5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$140 per week,Unit/apmt,April 2018,3691
0,"UNIT 5/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.25794983,147.00712585,2,1,1,$140 per week,Unit/apmt,April 2018,3691
0,"4 EMILY CLOSE, TANGAMBALANGA",-36.2521251,147.0362549,4,2,2,$340 pw,none,November 2017,3691
0,"4 EMILY CLOSE, TANGAMBALANGA",-36.2521251,147.0362549,4,2,2,$340 pw,none,November 2017,3691
0,"4 EMILY CLOSE, TANGAMBALANGA",-36.2521251,147.0362549,4,2,2,$340 pw,none,October 2017,3691
0,"48 KIEWA EAST ROAD, TANGAMBALANGA",-36.2526006,147.0294204,3,1,6,$280 per week,none,April 2017,3691
0,"48 KIEWA EAST ROAD, TANGAMBALANGA",-36.2526006,147.0294204,3,1,6,$280 per week,none,April 2017,3691
0,"48 KIEWA EAST ROAD, TANGAMBALANGA",-36.2526006,147.0294204,3,1,6,$280,none,April 2017,3691
0,"24 KIEWA EAST ROAD, TANGAMBALANGA",-36.251978,147.027074,4,3,3,$350 Weekly,none,October 2016,3691
0,"24 KIEWA EAST ROAD, TANGAMBALANGA",-36.251978,147.027074,4,3,3,$350 Weekly,none,October 2016,3691
0,"34 HUON-KIEWA ROAD, TANGAMBALANGA",-36.249168,147.037052,4,2,2,$360 per week,House,August 2016,3691
0,"34 HUON-KIEWA ROAD, TANGAMBALANGA",-36.249168,147.037052,4,2,2,$360 per week,House,August 2016,3691
0,"57 KIEWA EAST ROAD, TANGAMBALANGA",-36.251663,147.032167,4,1,4,$260,House,February 2016,3691
0,"57 KIEWA EAST ROAD, TANGAMBALANGA",-36.251663,147.032167,4,1,4,$260,House,February 2016,3691
0,"61 KIEWA EAST ROAD, TANGAMBALANGA",-36.2516220,147.0326230,4,1,2,$260 per week,House,January 2016,3691
0,"61 KIEWA EAST ROAD, TANGAMBALANGA",-36.2516220,147.0326230,4,1,2,$260 per week,House,February 2016,3691
0,"61 KIEWA EAST ROAD, TANGAMBALANGA",-36.2516220,147.0326230,4,1,2,$260 per week,House,January 2016,3691
0,"61 KIEWA EAST ROAD, TANGAMBALANGA",-36.2516220,147.0326230,4,1,2,$260 per week,House,July 2014,3691
0,"61 KIEWA EAST ROAD, TANGAMBALANGA",-36.2516220,147.0326230,4,1,2,$230,House,August 2011,3691
0,"61 KIEWA EAST ROAD, TANGAMBALANGA",-36.2516220,147.0326230,4,1,2,$230 pw,House,July 2011,3691
0,"26 HUON ROAD, TANGAMBALANGA",-36.249762,147.036352,3,1,3,$250 per week,House,August 2015,3691
0,"26 HUON ROAD, TANGAMBALANGA",-36.249762,147.036352,3,1,3,$250 per week,House,August 2015,3691
0,"26 HUON ROAD, TANGAMBALANGA",-36.249762,147.036352,3,1,3,$250 per week,House,December 2014,3691
0,"10 GENTLE ROAD, TANGAMBALANGA",-36.2536440,147.0369070,4,2,2,$330 per week,House,October 2014,3691
0,"10 GENTLE ROAD, TANGAMBALANGA",-36.2536440,147.0369070,4,2,2,$330 per week,House,October 2014,3691
0,"10 GENTLE ROAD, TANGAMBALANGA",-36.2536440,147.0369070,4,2,2,$330,House,September 2013,3691
0,"10 GENTLE ROAD, TANGAMBALANGA",-36.2536440,147.0369070,4,2,2,$330 pw,House,August 2013,3691
0,"10 GENTLE ROAD, TANGAMBALANGA",-36.2536440,147.0369070,4,2,2,$330,House,August 2013,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190 per week,Unit/apmt,October 2014,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190 per week,Unit/apmt,October 2014,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190 per week,Unit/apmt,August 2014,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190 per week,Unit/apmt,March 2014,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190 per week,Unit/apmt,February 2014,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190 pw,Unit/apmt,April 2013,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190,Unit/apmt,April 2013,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190 pw,Unit/apmt,September 2012,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190,Unit/apmt,September 2012,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190,Unit/apmt,April 2012,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190 pw,Unit/apmt,April 2012,3691
0,"1/7 KIEWA VALLEY COURT, TANGAMBALANGA",-36.2510590,147.0362570,2,1,1,$190,Unit/apmt,January 2012,3691
0,"15 HUON KIEWA ROAD, TANGAMBALANGA",-36.2488165,147.0367049,4,1,2,$275 pw,House,June 2014,3691
0,"15 HUON KIEWA ROAD, TANGAMBALANGA",-36.2488165,147.0367049,4,1,2,$275 pw,House,June 2014,3691
0,"15 HUON KIEWA ROAD, TANGAMBALANGA",-36.2488165,147.0367049,4,1,2,$255 pw,House,December 2010,3691
0,"15 HUON KIEWA ROAD, TANGAMBALANGA",-36.2488165,147.0367049,4,1,2,$250 pw,House,April 2009,3691
0,"15 HUON KIEWA ROAD, TANGAMBALANGA",-36.2488165,147.0367049,4,1,2,$250,House,March 2007,3691
0,"2/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.2527126,147.0241776,2,1,none,$120 pw,Unit/apmt,February 2013,3691
0,"2/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.2527126,147.0241776,2,1,none,$120 pw,Unit/apmt,February 2013,3691
0,"2/2 KIEWA EAST ROAD, TANGAMBALANGA",-36.2527126,147.0241776,2,1,none,$120,Unit/apmt,February 2013,3691
0,"1231 LOCKHARTS GAP ROAD, TANGAMBALANGA",-36.2656648,147.0807419,2,1,2,$230 pw,House,February 2013,3691
0,"1231 LOCKHARTS GAP ROAD, TANGAMBALANGA",-36.2656648,147.0807419,2,1,2,$230 pw,House,February 2013,3691
