,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"10 TOPAZ STREET, BLAIRGOWRIE",-38.3731580,144.7780870,3,1,1,$480 per week,House,September 2022,3942
0,"10 TOPAZ STREET, BLAIRGOWRIE",-38.3731580,144.7780870,3,1,1,$480 per week,House,September 2022,3942
0,"10 TOPAZ STREET, BLAIRGOWRIE",-38.3731580,144.7780870,3,1,1,$480,House,September 2022,3942
0,"10 TOPAZ STREET, BLAIRGOWRIE",-38.3731580,144.7780870,3,1,1,$380 per week,House,June 2020,3942
0,"5 RIDLEY STREET, BLAIRGOWRIE",-38.373092,144.775269,3,1,1,$440 Weekly,Rental_residential,September 2022,3942
0,"5 RIDLEY STREET, BLAIRGOWRIE",-38.373092,144.775269,3,1,1,$440 Weekly,Rental_residential,September 2022,3942
0,"5 RIDLEY STREET, BLAIRGOWRIE",-38.373092,144.775269,3,1,1,$440,Rental_residential,September 2022,3942
0,"5 RIDLEY STREET, BLAIRGOWRIE",-38.373092,144.775269,3,1,1,$390 per week,Rental_residential,May 2018,3942
0,"5 RIDLEY STREET, BLAIRGOWRIE",-38.373092,144.775269,3,1,1,$390,Rental_residential,May 2018,3942
0,"5 RIDLEY STREET, BLAIRGOWRIE",-38.373092,144.775269,3,1,1,$390 per week,Rental_residential,December 2017,3942
0,"5 RIDLEY STREET, BLAIRGOWRIE",-38.373092,144.775269,3,1,1,$390 per week,Rental_residential,November 2016,3942
0,"5 RIDLEY STREET, BLAIRGOWRIE",-38.373092,144.775269,3,1,1,$365 per week,Rental_residential,November 2016,3942
0,"5 RIDLEY STREET, BLAIRGOWRIE",-38.373092,144.775269,3,1,1,$365 per week,Rental_residential,October 2016,3942
0,"5 RIDLEY STREET, BLAIRGOWRIE",-38.373092,144.775269,3,1,1,$350 per week,Rental_residential,September 2015,3942
0,"5 RIDLEY STREET, BLAIRGOWRIE",-38.373092,144.775269,3,1,1,$350 per week,Rental_residential,August 2015,3942
0,"59 DANA AVENUE, BLAIRGOWRIE",-38.373256,144.76861,3,2,4,$550,Available Now,September 2022,3942
0,"59 DANA AVENUE, BLAIRGOWRIE",-38.373256,144.76861,3,2,4,$550,Available Now,September 2022,3942
0,"59 DANA AVENUE, BLAIRGOWRIE",-38.373256,144.76861,3,2,4,$550 per week,Available Now,August 2022,3942
0,"59 DANA AVENUE, BLAIRGOWRIE",-38.373256,144.76861,3,2,4,$550,Available Now,May 2021,3942
0,"21 KENNEDY STREET, BLAIRGOWRIE",-38.366222,144.783523,4,2,4,$600 per week,none,August 2022,3942
0,"21 KENNEDY STREET, BLAIRGOWRIE",-38.366222,144.783523,4,2,4,$600 per week,none,August 2022,3942
0,"2 KOORINGAL ROAD, BLAIRGOWRIE",-38.365773,144.785012,3,2,none,$530 per week,House,August 2022,3942
0,"2 KOORINGAL ROAD, BLAIRGOWRIE",-38.365773,144.785012,3,2,none,$530 per week,House,August 2022,3942
0,"2 KOORINGAL ROAD, BLAIRGOWRIE",-38.365773,144.785012,3,2,none,$425 per week,House,August 2022,3942
0,"2 KOORINGAL ROAD, BLAIRGOWRIE",-38.365773,144.785012,3,2,none,$425 per week,House,November 2019,3942
0,"2 KOORINGAL ROAD, BLAIRGOWRIE",-38.365773,144.785012,3,2,none,$425 per week,House,October 2019,3942
0,"2 KOORINGAL ROAD, BLAIRGOWRIE",-38.365773,144.785012,3,2,none,$425 per week,House,July 2018,3942
0,"2 KOORINGAL ROAD, BLAIRGOWRIE",-38.365773,144.785012,3,2,none,$485 per week,House,May 2018,3942
0,"297 MELBOURNE ROAD, BLAIRGOWRIE",-38.376472,144.779912,4,2,3,$850,none,August 2022,3942
0,"297 MELBOURNE ROAD, BLAIRGOWRIE",-38.376472,144.779912,4,2,3,$850,none,August 2022,3942
0,"297 MELBOURNE ROAD, BLAIRGOWRIE",-38.376472,144.779912,4,2,3,$900,none,August 2022,3942
0,"297 MELBOURNE ROAD, BLAIRGOWRIE",-38.376472,144.779912,4,2,3,$450 per week,none,March 2015,3942
0,"46 CARSLAKE AVENUE, BLAIRGOWRIE",-38.3818460,144.7824950,3,1,none,$500 per week,Rental_residential,August 2022,3942
0,"46 CARSLAKE AVENUE, BLAIRGOWRIE",-38.3818460,144.7824950,3,1,none,$500 per week,Rental_residential,August 2022,3942
0,"4 LAW ST, BLAIRGOWRIE",-38.3752384002,144.7802483002,4,2,2,$725 Weekly,Rental_residential,August 2022,3942
0,"4 LAW ST, BLAIRGOWRIE",-38.3752384002,144.7802483002,4,2,2,$725 Weekly,Rental_residential,August 2022,3942
0,"4 LAW STREET, BLAIRGOWRIE",-38.3754560,144.7811150,4,2,2,$725,none,August 2022,3942
0,"4 LAW STREET, BLAIRGOWRIE",-38.3754560,144.7811150,4,2,2,$725,none,August 2022,3942
0,"4 LAW STREET, BLAIRGOWRIE",-38.3754560,144.7811150,4,2,2,$580 pw,none,February 2020,3942
0,"4 LAW STREET, BLAIRGOWRIE",-38.3754560,144.7811150,4,2,2,$420,none,April 2013,3942
0,"77 REVELL STREET, BLAIRGOWRIE",-38.368793,144.775761,4,3,2,$700 per week,none,August 2022,3942
0,"77 REVELL STREET, BLAIRGOWRIE",-38.368793,144.775761,4,3,2,$700 per week,none,August 2022,3942
0,"57 SEAVIEW STREET, BLAIRGOWRIE",-38.35801001,144.76134001,6,3,5,"$1,750 per week",Rental_residential,August 2022,3942
0,"57 SEAVIEW STREET, BLAIRGOWRIE",-38.35801001,144.76134001,6,3,5,"$1,750 per week",Rental_residential,August 2022,3942
0,"41 WILLIAM ROAD, BLAIRGOWRIE",-38.365482,144.78262,5,2,2,"$1,450",none,August 2022,3942
0,"41 WILLIAM ROAD, BLAIRGOWRIE",-38.365482,144.78262,5,2,2,"$1,450",none,August 2022,3942
0,"2 CARSLAKE AVENUE, BLAIRGOWRIE",-38.3789290,144.7835570,3,2,2,$650 per week,House,August 2022,3942
0,"2 CARSLAKE AVENUE, BLAIRGOWRIE",-38.3789290,144.7835570,3,2,2,$650 per week,House,August 2022,3942
0,"2 CARSLAKE AVENUE, BLAIRGOWRIE",-38.3789290,144.7835570,3,2,2,$650,House,August 2022,3942
0,"2 CARSLAKE AVENUE, BLAIRGOWRIE",-38.3789290,144.7835570,3,2,2,$350 per week,House,August 2014,3942
0,"2 CARSLAKE AVENUE, BLAIRGOWRIE",-38.3789290,144.7835570,3,2,2,$350 per week,House,March 2013,3942
0,"2 CARSLAKE AVENUE, BLAIRGOWRIE",-38.3789290,144.7835570,3,2,2,$350 per week,House,June 2010,3942
0,"2 CARSLAKE AVENUE, BLAIRGOWRIE",-38.3789290,144.7835570,3,2,2,$340 per week,House,February 2010,3942
0,"9 LANSDOWNE STREET, BLAIRGOWRIE",-38.3726710,144.7857280,3,2,3,"$2,000 From",House,July 2022,3942
0,"9 LANSDOWNE STREET, BLAIRGOWRIE",-38.3726710,144.7857280,3,2,3,"$2,000 From",House,July 2022,3942
0,"9 LANSDOWNE STREET, BLAIRGOWRIE",-38.3726710,144.7857280,3,2,3,"$2,000 From",House,March 2022,3942
