,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"28 PHILLIPSON STREET, EAST WANGARATTA",-36.3417818002,146.3078097002,3,1,1,$345 per week,House,February 2020,3678
0,"28 PHILLIPSON STREET, EAST WANGARATTA",-36.3417818002,146.3078097002,3,1,1,$345 per week,House,February 2020,3678
0,"6 BRASH AVENUE, EAST WANGARATTA",-36.3744943002,146.3228513002,3,1,1,$275 per week,House,January 2020,3678
0,"6 BRASH AVENUE, EAST WANGARATTA",-36.3744943002,146.3228513002,3,1,1,$275 per week,House,January 2020,3678
0,"30 SISELY AVENUE, EAST WANGARATTA",-36.3596883,146.3048214,3,1,3,$290 pw,House,December 2016,3678
0,"30 SISELY AVENUE, EAST WANGARATTA",-36.3596883,146.3048214,3,1,3,$290 pw,House,December 2016,3678
0,"13 YARRA VALLEY CRESCENT, EAST WARBURTON",-37.7291926002,145.7503933002,3,3,2,$200,Rental_residential,July 2022,3799
0,"13 YARRA VALLEY CRESCENT, EAST WARBURTON",-37.7291926002,145.7503933002,3,3,2,$200,Rental_residential,July 2022,3799
0,"23 GEORGE ROAD, EAST WARBURTON",-37.745442002,145.7337336002,3,1,2,$420 pw,House,December 2021,3799
0,"23 GEORGE ROAD, EAST WARBURTON",-37.745442002,145.7337336002,3,1,2,$420 pw,House,December 2021,3799
0,"204 WOODS POINT ROAD, EAST WARBURTON",-37.749838,145.720097,3,1,none,$380 per week,Rental_residential,November 2021,3799
0,"204 WOODS POINT ROAD, EAST WARBURTON",-37.749838,145.720097,3,1,none,$380 per week,Rental_residential,November 2021,3799
0,"204 WOODS POINT ROAD, EAST WARBURTON",-37.749838,145.720097,3,1,none,$290 pw,Rental_residential,October 2017,3799
0,"204 WOODS POINT ROAD, EAST WARBURTON",-37.749838,145.720097,3,1,none,$290 pw,Rental_residential,September 2017,3799
0,"204 WOODS POINT ROAD, EAST WARBURTON",-37.749838,145.720097,3,1,none,$270,Rental_residential,September 2011,3799
0,"204 WOODS POINT ROAD, EAST WARBURTON",-37.749838,145.720097,3,1,none,$270 pw,Rental_residential,March 2011,3799
0,"204 WOODS POINT ROAD, EAST WARBURTON",-37.749838,145.720097,3,1,none,$210 per week,Rental_residential,April 2008,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$270 per week,Rental_residential,May 2021,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$270 per week,Rental_residential,May 2021,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$255 per week,Rental_residential,January 2017,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,To Let,Rental_residential,June 2016,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$255 per week,Rental_residential,June 2016,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$255 per week,Rental_residential,June 2015,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$250 pw,Rental_residential,December 2013,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$250,Rental_residential,December 2013,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$250,Rental_residential,November 2013,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$250 pw,Rental_residential,January 2013,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$240 pw,Rental_residential,October 2011,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$240,Rental_residential,October 2011,3799
0,"6 ANGLERS DRIVE, EAST WARBURTON",-37.7199870,145.7656330,3,2,none,$230 pw,Rental_residential,August 2010,3799
0,"12 WHITEGUM DRIVE, EAST WARBURTON",-37.7236570,145.7668230,3,1,2,$295 pw,Rental_residential,March 2021,3799
0,"12 WHITEGUM DRIVE, EAST WARBURTON",-37.7236570,145.7668230,3,1,2,$295 pw,Rental_residential,April 2021,3799
0,"12 WHITEGUM DRIVE, EAST WARBURTON",-37.7236570,145.7668230,3,1,2,$295 pw,Rental_residential,March 2021,3799
0,"12 WHITEGUM DRIVE, EAST WARBURTON",-37.7236570,145.7668230,3,1,2,$280 pw,Rental_residential,November 2018,3799
0,"12 WHITEGUM DRIVE, EAST WARBURTON",-37.7236570,145.7668230,3,1,2,To Let,Rental_residential,November 2014,3799
0,"12 WHITEGUM DRIVE, EAST WARBURTON",-37.7236570,145.7668230,3,1,2,$240,Rental_residential,November 2014,3799
