,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"1216 EUROA-STRATHBOGIE ROAD, KELVIN VIEW",-36.8261849002,145.6806395002,4,1,2,$370 p.w.,House,August 2022,3666
0,"1216 EUROA-STRATHBOGIE ROAD, KELVIN VIEW",-36.8261849002,145.6806395002,4,1,2,$370 p.w.,House,August 2022,3666
0,"1216 EUROA STRATHBOGIE ROAD, KELVIN VIEW",-36.8246055,145.6699418,4,1,2,$370,Available Now,August 2022,3666
0,"1216 EUROA STRATHBOGIE ROAD, KELVIN VIEW",-36.8246055,145.6699418,4,1,2,$370,Available Now,August 2022,3666
0,"1216 EUROA STRATHBOGIE ROAD, KELVIN VIEW",-36.8246055,145.6699418,4,1,2,$220 p.w.,Available Now,August 2011,3666
0,"3388 LAVERS HILL-COBDEN ROAD, KENNEDYS CREEK",-38.5729464,143.263515,3,1,2,$280 per week,none,July 2017,3239
0,"3388 LAVERS HILL-COBDEN ROAD, KENNEDYS CREEK",-38.5729464,143.263515,3,1,2,$280 per week,none,July 2017,3239
0,"2942 LAVERS HILL ROAD, KENNEDYS CREEK",-38.537742,143.24414,3,1,6,$180 p.w.,House,April 2016,3239
0,"2942 LAVERS HILL ROAD, KENNEDYS CREEK",-38.537742,143.24414,3,1,6,$180 p.w.,House,April 2016,3239
0,"28 RIDGE DRIVE, KENNETT RIVER",-38.66279001,143.85926001,2,1,2,$285 pw,House,July 2019,3233
0,"28 RIDGE DRIVE, KENNETT RIVER",-38.66279001,143.85926001,2,1,2,$285 pw,House,July 2019,3233
0,"1 FERNY GROVE, KENNETT RIVER",-38.6614600,143.8581510,2,1,1,$285 pw,House,February 2017,3233
0,"1 FERNY GROVE, KENNETT RIVER",-38.6614600,143.8581510,2,1,1,$285 pw,House,February 2017,3233
0,"1 FERNY GROVE, KENNETT RIVER",-38.6614600,143.8581510,2,1,1,$280 pw,House,January 2016,3233
0,"1 FERNY GROVE, KENNETT RIVER",-38.6614600,143.8581510,2,1,1,$270 Weekly,House,April 2014,3233
0,"13 CASSIDY DRIVE, KENNETT RIVER",-38.663187,143.86035,3,1,2,$280 pw,House,June 2016,3233
0,"13 CASSIDY DRIVE, KENNETT RIVER",-38.663187,143.86035,3,1,2,$280 pw,House,June 2016,3233
0,"13 CASSIDY DRIVE, KENNETT RIVER",-38.663187,143.86035,3,1,2,$280 per week,House,June 2016,3233
0,"34 RIDGE DRIVE, KENNETT RIVER",-38.6623490,143.8587880,2,1,none,$280 per week,House,September 2013,3233
0,"34 RIDGE DRIVE, KENNETT RIVER",-38.6623490,143.8587880,2,1,none,$280 per week,House,September 2013,3233
0,"5 GERARD AVENUE, KENNETT RIVER",-38.6670790,143.8572220,3,1,2,$300 pw,House,August 2013,3233
0,"5 GERARD AVENUE, KENNETT RIVER",-38.6670790,143.8572220,3,1,2,$300 pw,House,August 2013,3233
0,"10 RIDGE ROAD, KENNETT RIVER",-38.6638830,143.8605870,3,2,1,Leased,House,August 2013,3233
0,"10 RIDGE ROAD, KENNETT RIVER",-38.6638830,143.8605870,3,2,1,Leased,House,June 2013,3233
0,"5 CARA COURT, KENNETT RIVER",-38.6645100,143.8617510,3,1,none,,Holiday,December 2010,3233
0,"38/ RIDGE DRIVE, KENNETT RIVER",-38.6621580,143.8584420,3,1,none,,Holiday,March 2009,3233
0,"42 RIDGE DRIVE, KENNETT RIVER",-38.661854,143.858039,3,1,none,,Holiday,March 2009,3233
0,"3/1 HAWDON AVENUE, KENNETT RIVER",-38.6680780,143.8603470,3,1,none,,Holiday,March 2009,3233
0,"52 RIDGE DRIVE, KENNETT RIVER",-38.6611990,143.8571940,3,1,none,,Holiday,March 2009,3233
0,"3 FERNY GROVE, KENNETT RIVER",-38.661462,143.858144,3,1,none,$250,House,May 2008,3233
0,"3 FERNY GROVE, KENNETT RIVER",-38.661462,143.858144,3,1,none,$250,House,May 2008,3233
0,"3 ADDIS AVENUE, KENNETT RIVER",-38.668720,143.860357,3,2,2,$300,House,April 2008,3233
0,"3 ADDIS AVENUE, KENNETT RIVER",-38.668720,143.860357,3,2,2,$300,House,April 2008,3233
0,"42 RIDGE ROAD, KENNETT RIVER",-38.661854,143.858039,3,1,none,,House,April 2008,3233
0,"30 CASSIDY DRIVE, KENNETT RIVER",-38.660959,143.859219,3,1,none,$250 pw,none,September 2007,3233
0,"30 CASSIDY DRIVE, KENNETT RIVER",-38.660959,143.859219,3,1,none,$250 pw,none,September 2007,3233
0,"30 CASSIDY DRIVE, KENNETT RIVER",-38.660959,143.859219,3,1,none,$250,none,September 2007,3233
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$540,House,September 2022,3550
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$540,House,September 2022,3550
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$540,House,August 2022,3550
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$540,House,July 2022,3550
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$540,House,September 2021,3550
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$540,House,May 2021,3550
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$540,House,October 2020,3550
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$540,House,September 2020,3550
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$350 - $370 per week,House,November 2015,3550
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$360 - $390 per week,House,October 2014,3550
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$350 - $370 per week,House,July 2013,3550
0,"6B HEYINGTON PLACE, KENNINGTON",-36.7641950,144.3046720,3,2,1,$370 - $390 per week,House,June 2013,3550
0,"3/35 STERNBERG STREET, KENNINGTON",-36.76086001,144.29267001,3,2,2,$640,House,September 2022,3550
0,"3/35 STERNBERG STREET, KENNINGTON",-36.76086001,144.29267001,3,2,2,$640,House,September 2022,3550
0,"3/35 STERNBERG STREET, KENNINGTON",-36.76086001,144.29267001,3,2,2,$640,House,August 2022,3550
0,"3/35 STERNBERG STREET, KENNINGTON",-36.76086001,144.29267001,3,2,2,$640,House,July 2022,3550
0,"3/35 STERNBERG STREET, KENNINGTON",-36.76086001,144.29267001,3,2,2,$640,House,September 2021,3550
0,"3/35 STERNBERG STREET, KENNINGTON",-36.76086001,144.29267001,3,2,2,$640,House,February 2021,3550
0,"3/35 STERNBERG STREET, KENNINGTON",-36.76086001,144.29267001,3,2,2,$640,House,September 2020,3550
0,"1/10 FARRINGTON STREET, KENNINGTON",-36.7578039002,144.2922064002,3,2,2,$600 per week,House,September 2022,3550
0,"1/10 FARRINGTON STREET, KENNINGTON",-36.7578039002,144.2922064002,3,2,2,$600 per week,House,September 2022,3550
0,"1/10 FARRINGTON STREET, KENNINGTON",-36.7578039002,144.2922064002,3,2,2,$600 per week,House,August 2022,3550
0,"1/10 FARRINGTON STREET, KENNINGTON",-36.7578039002,144.2922064002,3,2,2,$600 per week,House,July 2022,3550
0,"1/10 FARRINGTON STREET, KENNINGTON",-36.7578039002,144.2922064002,3,2,2,$600 per week,House,October 2021,3550
0,"8 DALE STREET, KENNINGTON",-36.7617476,144.3016045,1,1,1,$370,Unit/apmt,September 2022,3550
0,"8 DALE STREET, KENNINGTON",-36.7617476,144.3016045,1,1,1,$370,Unit/apmt,September 2022,3550
0,"8 DALE STREET, KENNINGTON",-36.7617476,144.3016045,1,1,1,$370,Unit/apmt,August 2022,3550
0,"8 DALE STREET, KENNINGTON",-36.7617476,144.3016045,1,1,1,$390,Unit/apmt,July 2022,3550
0,"8 DALE STREET, KENNINGTON",-36.7617476,144.3016045,1,1,1,$370,Unit/apmt,July 2022,3550
0,"1A CAROLA COURT, KENNINGTON",-36.7599560,144.3017830,3,2,1,$580,House,September 2022,3550
0,"1A CAROLA COURT, KENNINGTON",-36.7599560,144.3017830,3,2,1,$580,House,September 2022,3550
0,"1A CAROLA COURT, KENNINGTON",-36.7599560,144.3017830,3,2,1,$580,House,August 2022,3550
0,"1A CAROLA COURT, KENNINGTON",-36.7599560,144.3017830,3,2,1,$580,House,July 2022,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$310 per week,Unit/apmt,September 2022,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$310 per week,Unit/apmt,September 2022,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$310 per week,Unit/apmt,August 2022,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$310 per week,Unit/apmt,February 2022,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$310,Unit/apmt,February 2022,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$250 per week,Unit/apmt,January 2020,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$250,Unit/apmt,November 2019,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$230 per week,Unit/apmt,November 2018,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$230 per week,Unit/apmt,September 2018,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$230,Unit/apmt,September 2018,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$230 per week,Unit/apmt,February 2018,3550
0,"3/46 MAFEKING STREET SOUTH, KENNINGTON",-36.763326,144.299798,2,1,1,$160 per week,Unit/apmt,March 2007,3550
0,"29/202 ST AIDANS ROAD, KENNINGTON",-36.7628823002,144.2975634002,4,2,2,$720 per week,Unit/apmt,September 2022,3550
0,"29/202 ST AIDANS ROAD, KENNINGTON",-36.7628823002,144.2975634002,4,2,2,$720 per week,Unit/apmt,September 2022,3550
0,"1 TOWNSEND STREET, KENNINGTON",-36.7690050,144.2928320,3,2,2,$400 per week,House,September 2022,3550
0,"1 TOWNSEND STREET, KENNINGTON",-36.7690050,144.2928320,3,2,2,$400 per week,House,September 2022,3550
0,"1 TOWNSEND STREET, KENNINGTON",-36.7690050,144.2928320,3,2,2,$400 per week,House,August 2022,3550
0,"1 TOWNSEND STREET, KENNINGTON",-36.7690050,144.2928320,3,2,2,$400,House,August 2022,3550
0,"1 TOWNSEND STREET, KENNINGTON",-36.7690050,144.2928320,3,2,2,$320 per week,House,January 2013,3550
0,"173 WILLIAMSON STREET, KENNINGTON",-36.7686546,144.2919252,4,2,none,$470 per week,none,September 2022,3550
0,"173 WILLIAMSON STREET, KENNINGTON",-36.7686546,144.2919252,4,2,none,$470 per week,none,September 2022,3550
0,"173 WILLIAMSON STREET, KENNINGTON",-36.7686546,144.2919252,4,2,none,$470,none,September 2022,3550
