,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"231 MAIN ROAD, CHEWTON",-37.0809661,144.2655551,2,1,3,$380 per week,House,March 2022,3451
0,"231 MAIN ROAD, CHEWTON",-37.0809661,144.2655551,2,1,3,$380 per week,House,March 2022,3451
0,"231 MAIN ROAD, CHEWTON",-37.0809661,144.2655551,2,1,3,$380 per week,House,February 2022,3451
0,"231 MAIN ROAD, CHEWTON",-37.0809661,144.2655551,2,1,3,$380,House,February 2022,3451
0,"108 ADELAIDE STREET, CHEWTON",-37.093186,144.254132,2,1,2,$340 per week,Residential Lease,November 2021,3451
0,"108 ADELAIDE STREET, CHEWTON",-37.093186,144.254132,2,1,2,$340 per week,Residential Lease,November 2021,3451
0,"108 ADELAIDE STREET, CHEWTON",-37.093186,144.254132,2,1,2,$330 pw,Residential Lease,June 2020,3451
0,"108 ADELAIDE STREET, CHEWTON",-37.093186,144.254132,2,1,2,$330,Residential Lease,June 2020,3451
0,"108 ADELAIDE STREET, CHEWTON",-37.093186,144.254132,2,1,2,$250 pw,Residential Lease,October 2010,3451
0,"41A ADELAIDE STREET, CHEWTON",-37.0859467,144.2535518,1,1,none,"$1,517",House,April 2021,3451
0,"41A ADELAIDE STREET, CHEWTON",-37.0859467,144.2535518,1,1,none,"$1,517",House,April 2021,3451
0,"41A ADELAIDE STREET, CHEWTON",-37.0859467,144.2535518,1,1,none,$350 pw,House,April 2021,3451
0,"41A ADELAIDE STREET, CHEWTON",-37.0859467,144.2535518,1,1,none,$350 Weekly,House,April 2021,3451
0,"41A ADELAIDE STREET, CHEWTON",-37.0859467,144.2535518,1,1,none,$350,House,April 2021,3451
0,"103 MAIN ROAD, CHEWTON",-37.079681,144.253064,3,1,none,"$1,647",House,February 2021,3451
0,"103 MAIN ROAD, CHEWTON",-37.079681,144.253064,3,1,none,"$1,647",House,February 2021,3451
0,"103 MAIN ROAD, CHEWTON",-37.079681,144.253064,3,1,none,$380 pw,House,February 2021,3451
0,"103 MAIN ROAD, CHEWTON",-37.079681,144.253064,3,1,none,$380,House,February 2021,3451
0,"31 EUREKA STREET, CHEWTON",-37.08065400,144.24469800,4,1,1,$375 per week,House,February 2021,3451
0,"31 EUREKA STREET, CHEWTON",-37.08065400,144.24469800,4,1,1,$375 per week,House,February 2021,3451
0,"31 EUREKA STREET, CHEWTON",-37.08065400,144.24469800,4,1,1,$375 per week,House,January 2021,3451
0,"31 EUREKA STREET, CHEWTON",-37.08065400,144.24469800,4,1,1,$375,House,January 2021,3451
0,"31 EUREKA STREET, CHEWTON",-37.08065400,144.24469800,4,1,1,$375,House,July 2019,3451
0,"31 EUREKA STREET, CHEWTON",-37.08065400,144.24469800,4,1,1,$375 per week,House,July 2019,3451
0,"31 EUREKA STREET, CHEWTON",-37.08065400,144.24469800,4,1,1,$375 per week,House,May 2018,3451
0,"31 EUREKA STREET, CHEWTON",-37.08065400,144.24469800,4,1,1,$375,House,April 2018,3451
0,"31 EUREKA STREET, CHEWTON",-37.08065400,144.24469800,4,1,1,$375 per week,House,April 2018,3451
0,"1/85 MAIN ROAD, CHEWTON",-37.088043,144.204874,1,1,1,$240 per week,House,September 2020,3451
0,"1/85 MAIN ROAD, CHEWTON",-37.088043,144.204874,1,1,1,$240 per week,House,September 2020,3451
0,"1/85 MAIN ROAD, CHEWTON",-37.088043,144.204874,1,1,1,$240 per week,House,August 2020,3451
0,"1/85 MAIN ROAD, CHEWTON",-37.088043,144.204874,1,1,1,$200 pw,House,July 2016,3451
0,"1/85 MAIN ROAD, CHEWTON",-37.088043,144.204874,1,1,1,$200 per week,House,October 2015,3451
