,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"11/102 VICTORIA STREET, HASTINGS",-38.30216146,145.18889236,2,1,1,$380 per week,none,July 2022,3915
0,"11/102 VICTORIA STREET, HASTINGS",-38.30216146,145.18889236,2,1,1,$380 per week,none,July 2022,3915
0,"11/102 VICTORIA STREET, HASTINGS",-38.30216146,145.18889236,2,1,1,$380,none,July 2022,3915
0,"20 PINEWOOD DRIVE, HASTINGS",-38.3018460,145.1863080,4,2,2,$480 per week,none,July 2022,3915
0,"20 PINEWOOD DRIVE, HASTINGS",-38.3018460,145.1863080,4,2,2,$480 per week,none,July 2022,3915
0,"20 PINEWOOD DRIVE, HASTINGS",-38.3018460,145.1863080,4,2,2,$480,none,July 2022,3915
0,"20 PINEWOOD DRIVE, HASTINGS",-38.3018460,145.1863080,4,2,2,$350 Wk,none,September 2017,3915
0,"20 PINEWOOD DRIVE, HASTINGS",-38.3018460,145.1863080,4,2,2,$295 pw,none,March 2013,3915
0,"6 CURLEW COURT, HASTINGS",-38.29489,145.177338,3,1,2,$490 per week,none,July 2022,3915
0,"6 CURLEW COURT, HASTINGS",-38.29489,145.177338,3,1,2,$490 per week,none,July 2022,3915
0,"6 CURLEW COURT, HASTINGS",-38.29489,145.177338,3,1,2,$490,none,July 2022,3915
0,"6 CURLEW COURT, HASTINGS",-38.29489,145.177338,3,1,2,"$370 - $1,608 per week",none,September 2019,3915
0,"4 - 6 20 VICTORIA STREET, HASTINGS",-38.3075846002,145.1907527002,none,none,none,,none,July 2022,3915
0,"3/37 ELIZABETH STREET, HASTINGS",-38.309671,145.188643,2,1,1,$380 per week,Unit/apmt,July 2022,3915
0,"3/37 ELIZABETH STREET, HASTINGS",-38.309671,145.188643,2,1,1,$380 per week,Unit/apmt,July 2022,3915
0,"3/37 ELIZABETH STREET, HASTINGS",-38.309671,145.188643,2,1,1,$380,Unit/apmt,July 2022,3915
0,"3/37 ELIZABETH STREET, HASTINGS",-38.309671,145.188643,2,1,1,$310 per week,Unit/apmt,December 2019,3915
0,"3/37 ELIZABETH STREET, HASTINGS",-38.309671,145.188643,2,1,1,$310,Unit/apmt,December 2019,3915
0,"3/37 ELIZABETH STREET, HASTINGS",-38.309671,145.188643,2,1,1,$300 per week,Unit/apmt,August 2018,3915
0,"3/37 ELIZABETH STREET, HASTINGS",-38.309671,145.188643,2,1,1,$300,Unit/apmt,August 2018,3915
0,"3/37 ELIZABETH STREET, HASTINGS",-38.309671,145.188643,2,1,1,$290 pw,Unit/apmt,February 2016,3915
0,"66 KING STREET, HASTINGS",-38.30540700,145.19186953,2,1,1,$420,Available Now,July 2022,3915
0,"66 KING STREET, HASTINGS",-38.30540700,145.19186953,2,1,1,$420,Available Now,July 2022,3915
0,"66 KING STREET, HASTINGS",-38.30540700,145.19186953,2,1,1,$420,Available Now,May 2022,3915
0,"66 KING STREET, HASTINGS",-38.30540700,145.19186953,2,1,1,$190 pe...,Available Now,January 2010,3915
0,"2/164 HODGINS ROAD, HASTINGS",-38.299803,145.1763,3,2,2,$545 Weekly,Townhouse,June 2022,3915
0,"2/164 HODGINS ROAD, HASTINGS",-38.299803,145.1763,3,2,2,$545 Weekly,Townhouse,June 2022,3915
0,"2/164 HODGINS ROAD, HASTINGS",-38.299803,145.1763,3,2,2,$545,Townhouse,June 2022,3915
0,"2/164 HODGINS ROAD, HASTINGS",-38.299803,145.1763,3,2,2,$490 Weekly,Townhouse,June 2021,3915
0,"2/164 HODGINS ROAD, HASTINGS",-38.299803,145.1763,3,2,2,$490,Townhouse,June 2021,3915
0,"2/164 HODGINS ROAD, HASTINGS",-38.299803,145.1763,3,2,2,pw,Townhouse,October 2017,3915
0,"2/164 HODGINS ROAD, HASTINGS",-38.299803,145.1763,3,2,2,"$400 - $1,738 pw",Townhouse,October 2017,3915
0,"6/10 QUEEN STREET, HASTINGS",-38.3079334002,145.1880997002,2,1,2,$400 per week,Available Now,June 2022,3915
0,"6/10 QUEEN STREET, HASTINGS",-38.3079334002,145.1880997002,2,1,2,$400 per week,Available Now,June 2022,3915
0,"6/10 QUEEN STREET, HASTINGS",-38.3079334002,145.1880997002,2,1,2,$350,Available Now,July 2019,3915
0,"3/9 RANKIN ROAD, HASTINGS",-38.3050320,145.1877930,3,1,4,$430,none,June 2022,3915
0,"3/9 RANKIN ROAD, HASTINGS",-38.3050320,145.1877930,3,1,4,$430,none,June 2022,3915
0,"5/44 CHURCH STREET, HASTINGS",-38.305871,145.188133,2,1,1,$440,Available Now,June 2022,3915
0,"5/44 CHURCH STREET, HASTINGS",-38.305871,145.188133,2,1,1,$440,Available Now,June 2022,3915
0,"5/44 CHURCH STREET, HASTINGS",-38.305871,145.188133,2,1,1,$370 pw,Available Now,March 2017,3915
0,"UNIT 3, 9 RANKIN ROAD, HASTINGS",-38.30504001,145.18769001,3,1,4,$430 per week,none,June 2022,3915
0,"UNIT 3, 9 RANKIN ROAD, HASTINGS",-38.30504001,145.18769001,3,1,4,$430 per week,none,June 2022,3915
0,"UNIT 5, 44 CHURCH STREET, HASTINGS",-37.9341386002,144.99823751938328002,2,1,1,$440 per week,none,June 2022,3915
0,"UNIT 5, 44 CHURCH STREET, HASTINGS",-37.9341386002,144.99823751938328002,2,1,1,$440 per week,none,June 2022,3915
0,"3 VILLAWOOD DRIVE, HASTINGS",-38.307238,145.177534,3,1,4,$540 per week,House,June 2022,3915
0,"3 VILLAWOOD DRIVE, HASTINGS",-38.307238,145.177534,3,1,4,$540 per week,House,June 2022,3915
0,"3 VILLAWOOD DRIVE, HASTINGS",-38.307238,145.177534,3,1,4,$540,House,June 2022,3915
0,"3 VILLAWOOD DRIVE, HASTINGS",-38.307238,145.177534,3,1,4,$355,House,April 2019,3915
0,"3 VILLAWOOD DRIVE, HASTINGS",-38.307238,145.177534,3,1,4,$330 per week,House,September 2017,3915
0,"3 VILLAWOOD DRIVE, HASTINGS",-38.307238,145.177534,3,1,4,$290 per week,House,March 2016,3915
0,"3 VILLAWOOD DRIVE, HASTINGS",-38.307238,145.177534,3,1,4,$280 per week,House,January 2014,3915
0,"20 CURACOA DRIVE, HASTINGS",-38.2945740,145.1759550,4,2,2,$480,House,June 2022,3915
0,"20 CURACOA DRIVE, HASTINGS",-38.2945740,145.1759550,4,2,2,$480,House,June 2022,3915
0,"20 CURACOA DRIVE, HASTINGS",-38.2945740,145.1759550,4,2,2,$360 p.w.,House,March 2021,3915
0,"20 CURACOA DRIVE, HASTINGS",-38.2945740,145.1759550,4,2,2,$340 pw,House,September 2014,3915
0,"2 GASKIN AVENUE, HASTINGS",-38.314443,145.192249,3,1,2,$450 per week,House,June 2022,3915
0,"2 GASKIN AVENUE, HASTINGS",-38.314443,145.192249,3,1,2,$450 per week,House,June 2022,3915
0,"2 GASKIN AVENUE, HASTINGS",-38.314443,145.192249,3,1,2,$450,House,June 2022,3915
0,"2 GASKIN AVENUE, HASTINGS",-38.314443,145.192249,3,1,2,$360 p.w.,House,May 2021,3915
0,"2 GASKIN AVENUE, HASTINGS",-38.314443,145.192249,3,1,2,$360,House,May 2021,3915
0,"2 GASKIN AVENUE, HASTINGS",-38.314443,145.192249,3,1,2,$360 p.w.,House,October 2019,3915
0,"2 GASKIN AVENUE, HASTINGS",-38.314443,145.192249,3,1,2,$320 p.w.,House,December 2017,3915
0,"2 GASKIN AVENUE, HASTINGS",-38.314443,145.192249,3,1,2,$320 p.w.,House,November 2017,3915
0,"2 GASKIN AVENUE, HASTINGS",-38.314443,145.192249,3,1,2,$300 p.w.,House,April 2016,3915
0,"2 GASKIN AVENUE, HASTINGS",-38.314443,145.192249,3,1,2,$300 pw,House,April 2016,3915
0,"2 GASKIN AVENUE, HASTINGS",-38.314443,145.192249,3,1,2,$300,House,April 2016,3915
