,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"970 COGHILLS CREEK ROAD, COGHILLS CREEK",-37.37175001,143.74859001,4,2,4,$380 per week,House,February 2020,3364
0,"970 COGHILLS CREEK ROAD, COGHILLS CREEK",-37.37175001,143.74859001,4,2,4,$380 per week,House,February 2020,3364
0,"2 GRIFFINS ROAD, COGHILLS CREEK",-37.3765351,143.7387924,none,none,none,"$395,000",none,September 2015,3364
0,"2 GRIFFINS ROAD, COGHILLS CREEK",-37.3765351,143.7387924,none,none,none,"$395,000",none,September 2015,3364
0,"77 GRIFFINS ROAD, COGHILLS CREEK",-37.38039,143.738068,3,2,4,$370 Week,none,December 2014,3364
0,"77 GRIFFINS ROAD, COGHILLS CREEK",-37.38039,143.738068,3,2,4,$370 Week,none,December 2014,3364
0,"77 GRIFFINS ROAD, COGHILLS CREEK",-37.38039,143.738068,3,2,4,$400 pw,none,September 2013,3364
0,"36 CHANNEL STREET, COHUNA",-35.81051001,144.21997001,none,none,none,$150 Week,none,June 2022,3568
0,"36 CHANNEL STREET, COHUNA",-35.81051001,144.21997001,none,none,none,$150 Week,none,June 2022,3568
0,"26 KING EDWARD STREET, COHUNA",-35.80941178,144.22023273,1,1,none,$759,House,June 2022,3568
0,"26 KING EDWARD STREET, COHUNA",-35.80941178,144.22023273,1,1,none,$759,House,June 2022,3568
0,"26 KING EDWARD STREET, COHUNA",-35.80941178,144.22023273,1,1,none,$787,House,June 2022,3568
0,"1E CULLEN STREET, COHUNA",-35.81013001,144.21961001,none,none,none,$812 p/m,none,June 2022,3568
0,"1E CULLEN STREET, COHUNA",-35.81013001,144.21961001,none,none,none,$812 p/m,none,June 2022,3568
0,"36 HALL STREET, COHUNA",-35.8082861002,144.2156091002,2,1,none,$280 p.w.,Townhouse,March 2022,3568
0,"36 HALL STREET, COHUNA",-35.8082861002,144.2156091002,2,1,none,$280 p.w.,Townhouse,March 2022,3568
0,"36 HALL STREET, COHUNA",-35.8082861002,144.2156091002,2,1,none,$280 p.w.,Townhouse,January 2022,3568
0,"36 HALL STREET, COHUNA",-35.8082861002,144.2156091002,2,1,none,$280 p.w.,Townhouse,November 2021,3568
0,"1/5 KEVIN STREET, COHUNA",-35.8149410,144.2241340,2,1,1,$275 p.w.,House,September 2021,3568
0,"1/5 KEVIN STREET, COHUNA",-35.8149410,144.2241340,2,1,1,$275 p.w.,House,September 2021,3568
0,"4 LIVINGSTONE STREET, COHUNA",-35.814087,144.217323,3,1,1,$210 p.w.,House,August 2021,3568
0,"4 LIVINGSTONE STREET, COHUNA",-35.814087,144.217323,3,1,1,$210 p.w.,House,August 2021,3568
0,"22 KING EDWARD STREET, COHUNA",-35.8095001,144.22063001,3,1,1,$260 p.w.,House,August 2021,3568
0,"22 KING EDWARD STREET, COHUNA",-35.8095001,144.22063001,3,1,1,$260 p.w.,House,August 2021,3568
0,"142 KING GEORGE STREET, COHUNA",-35.8076852002,144.2204582002,2,1,none,$180 p.w.,House,June 2021,3568
0,"142 KING GEORGE STREET, COHUNA",-35.8076852002,144.2204582002,2,1,none,$180 p.w.,House,June 2021,3568
0,"1/14 BANKHEAD STREET, COHUNA",-35.8164647002,144.2198199002,2,1,none,$200 p.w.,Unit/apmt,October 2020,3568
0,"1/14 BANKHEAD STREET, COHUNA",-35.8164647002,144.2198199002,2,1,none,$200 p.w.,Unit/apmt,October 2020,3568
0,"1/14 BANKHEAD STREET, COHUNA",-35.8164647002,144.2198199002,2,1,none,$200 p.w.,Unit/apmt,August 2020,3568
0,"29 FAIRWAY CRESCENT, COHUNA",-35.7750488,144.2269249,3,2,none,$400 p.w.,House,October 2020,3568
0,"29 FAIRWAY CRESCENT, COHUNA",-35.7750488,144.2269249,3,2,none,$400 p.w.,House,October 2020,3568
0,"29 FAIRWAY CRESCENT, COHUNA",-35.7750488,144.2269249,3,2,none,$400 p.w.,House,August 2020,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$230 pw,House,July 2020,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$230 pw,House,July 2020,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$280 pw,House,December 2019,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$180 pw,House,October 2019,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$170 pw,House,June 2019,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$250 pw,House,May 2019,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$220 pw,House,March 2019,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$220 pw,House,October 2018,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$200 pw,House,July 2018,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$190 pw,House,October 2017,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$160 pw,House,September 2017,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$190 pw,House,July 2017,3568
0,"CONTACT AGENT, COHUNA",-35.8094724,144.2223753,3,1,2,$230 pw,House,June 2017,3568
0,"11 CULLEN STREET, COHUNA",-35.811388,144.218367,2,1,2,$250,Rental_residential,June 2020,3568
