,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates,postcode
0,"43 KAYES ROAD, BARINGHUP WEST",-36.9641639,143.8878645,3,1,none,$235,House,June 2017,3463
0,"43 KAYES ROAD, BARINGHUP WEST",-36.9641639,143.8878645,3,1,none,$235,House,June 2017,3463
0,"43 KAYES ROAD, BARINGHUP WEST",-36.9641639,143.8878645,3,1,none,$235,House,March 2016,3463
0,"18 BURKE STREET, BARINGHUP",-36.9813560,143.9714990,2,1,3,$450,Rental_residential,August 2022,3463
0,"18 BURKE STREET, BARINGHUP",-36.9813560,143.9714990,2,1,3,$450,Rental_residential,August 2022,3463
0,"18 BURKE STREET, BARINGHUP",-36.9813560,143.9714990,2,1,3,$450 pw,Rental_residential,August 2022,3463
0,"18 BURKE STREET, BARINGHUP",-36.9813560,143.9714990,2,1,3,$390 per week,Rental_residential,November 2021,3463
0,"433 ALBERT STREET, BARINGHUP",-36.97996714,143.97745664,2,2,2,$285,House,February 2019,3463
0,"433 ALBERT STREET, BARINGHUP",-36.97996714,143.97745664,2,2,2,$285,House,December 2017,3463
0,"433 ALBERT STREET, BARINGHUP",-36.97996714,143.97745664,2,2,2,$285,House,September 2017,3463
0,"9 ALFRED STREET, BARINGHUP",-36.9830400,143.9732640,3,1,none,$270,House,November 2018,3463
0,"9 ALFRED STREET, BARINGHUP",-36.9830400,143.9732640,3,1,none,$270,House,November 2018,3463
0,"9 ALFRED STREET, BARINGHUP",-36.9830400,143.9732640,3,1,none,$270,House,September 2018,3463
0,"9 ALFRED STREET, BARINGHUP",-36.9830400,143.9732640,3,1,none,$275,House,July 2018,3463
0,"9 ALFRED STREET, BARINGHUP",-36.9830400,143.9732640,3,1,none,$260,House,January 2017,3463
0,"21B ALBERT STREET, BARINGHUP",-36.978549,143.9712062,2,2,none,$275,House,May 2017,3463
0,"21B ALBERT STREET, BARINGHUP",-36.978549,143.9712062,2,2,none,$275,House,May 2017,3463
0,"23 CAIRN CURRAN ROAD, BARINGHUP",-36.9994330,143.9957670,3,2,2,$285 Week,none,June 2015,3463
0,"23 CAIRN CURRAN ROAD, BARINGHUP",-36.9994330,143.9957670,3,2,2,$285 Week,none,June 2015,3463
0,"23 CAIRN CURRAN ROAD, BARINGHUP",-36.9994330,143.9957670,3,2,2,$360 pw,none,September 2013,3463
0,"B/21 ALBERT STREET, BARINGHUP",-36.9795380,143.9755040,2,1,4,$240 per week,House,February 2015,3463
0,"B/21 ALBERT STREET, BARINGHUP",-36.9795380,143.9755040,2,1,4,$240 per week,House,March 2015,3463
0,"B/21 ALBERT STREET, BARINGHUP",-36.9795380,143.9755040,2,1,4,$240 pw,House,September 2014,3463
0,"B/21 ALBERT STREET, BARINGHUP",-36.9795380,143.9755040,2,1,4,$200 pw,House,June 2011,3463
0,"B/21 ALBERT STREET, BARINGHUP",-36.9795380,143.9755040,2,1,4,$200 pw,House,October 2010,3463
0,"B/21 ALBERT STREET, BARINGHUP",-36.9795380,143.9755040,2,1,4,$160 pw,House,March 2010,3463
0,"B/21 ALBERT STREET, BARINGHUP",-36.9795380,143.9755040,2,1,4,$175 pw,House,April 2009,3463
0,"B/21 ALBERT STREET, BARINGHUP",-36.9795380,143.9755040,2,1,4,$160,House,March 2008,3463
0,"283 HAYES ROAD, BARINGHUP",-36.967571,144.012504,2,1,none,$210 pw,House,May 2014,3463
0,"283 HAYES ROAD, BARINGHUP",-36.967571,144.012504,2,1,none,$210 pw,House,May 2014,3463
0,"58 BURKE STREET, BARINGHUP",-36.9833570,143.9701290,3,2,1,$265 pw,House,August 2013,3463
0,"58 BURKE STREET, BARINGHUP",-36.9833570,143.9701290,3,2,1,$265 pw,House,August 2013,3463
0,"58 BURKE STREET, BARINGHUP",-36.9833570,143.9701290,3,2,1,$265 pw,House,August 2012,3463
0,"58 BURKE STREET, BARINGHUP",-36.9833570,143.9701290,3,2,1,$260 pw,House,August 2011,3463
0,"1282 EDDINGTON ROAD, BARINGHUP",-36.9420250,143.9667880,3,2,2,$280 pw,House,April 2012,3463
0,"1282 EDDINGTON ROAD, BARINGHUP",-36.9420250,143.9667880,3,2,2,$280 pw,House,April 2012,3463
0,"33 BURKE STREET, BARINGHUP",-36.9815650,143.9719390,3,1,2,$200 pw,House,September 2010,3463
0,"33 BURKE STREET, BARINGHUP",-36.9815650,143.9719390,3,1,2,$200 pw,House,September 2010,3463
0,"39 BURKE STREET, BARINGHUP",-36.9817480,143.9719060,3,2,2,$230 pw,House,June 2010,3463
0,"39 BURKE STREET, BARINGHUP",-36.9817480,143.9719060,3,2,2,$230 pw,House,June 2010,3463
0,"36 BURKE STREET, BARINGHUP",-36.9820690,143.9702200,4,1,2,$220 pw,none,June 2008,3463
0,"36 BURKE STREET, BARINGHUP",-36.9820690,143.9702200,4,1,2,$220 pw,none,June 2008,3463
0,"36 BURKE STREET, BARINGHUP",-36.9820690,143.9702200,4,1,2,$220,none,June 2008,3463
0,"LOT/7&8 BURKE STREET, BARINGHUP",-36.9812599,143.9707284,4,1,4,$210 pw,none,November 2007,3463
0,"LOT/7&8 BURKE STREET, BARINGHUP",-36.9812599,143.9707284,4,1,4,$210 pw,none,November 2007,3463
0,"- MIDLAND HIGHWAY, BARJARG",-36.9228818,146.0016116,2,1,none,$160 per week,House,April 2014,3723
0,"- MIDLAND HIGHWAY, BARJARG",-36.9228818,146.0016116,2,1,none,$160 per week,House,April 2014,3723
0,"226 HARPERS ROAD, BARJARG",-36.9146990,145.9820760,3,2,none,$310 pw,House,April 2012,3723
0,"226 HARPERS ROAD, BARJARG",-36.9146990,145.9820760,3,2,none,$310 pw,House,April 2012,3723
0,"226 HARPERS ROAD, BARJARG",-36.9146990,145.9820760,3,2,none,$310 pw,House,March 2012,3723
0,"4553 MIDLAND HIGHWAY, BARJARG",-36.9336870,146.0001300,2,1,2,$150 pw,House,February 2010,3723
0,"4553 MIDLAND HIGHWAY, BARJARG",-36.9336870,146.0001300,2,1,2,$150 pw,House,February 2010,3723
0,"MIDLAND LINK, BARJARG",-36.9573505,146.0014395,2,1,none,,House,May 2009,3723
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$475 per week,Rental_residential,June 2022,3451
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$475 per week,Rental_residential,June 2022,3451
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$425,Rental_residential,January 2021,3451
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$425 per week,Rental_residential,January 2021,3451
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$425 per week,Rental_residential,August 2020,3451
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$425,Rental_residential,July 2020,3451
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$425,Rental_residential,October 2019,3451
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$425 - $425,Rental_residential,October 2019,3451
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$425 pw,Rental_residential,October 2019,3451
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$415,Rental_residential,September 2018,3451
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$415 pw,Rental_residential,September 2018,3451
0,"8845 MIDLAND HIGHWAY, BARKERS CREEK",-37.0140824,144.243479,3,2,2,$415 pw,Rental_residential,August 2017,3451
0,"8768 MIDLAND HIGHWAY, BARKERS CREEK",-37.0261353,144.2410904,3,1,none,$400 pw,House,March 2022,3451
0,"8768 MIDLAND HIGHWAY, BARKERS CREEK",-37.0261353,144.2410904,3,1,none,$400 pw,House,March 2022,3451
0,"8768 MIDLAND HIGHWAY, BARKERS CREEK",-37.0261353,144.2410904,3,1,none,$400,House,March 2022,3451
0,"56 KARINGAL PARK DRIVE, BARKERS CREEK",-37.01036905,144.24177514,none,none,none,$150 From,House,March 2020,3451
0,"56 KARINGAL PARK DRIVE, BARKERS CREEK",-37.01036905,144.24177514,none,none,none,$150 From,House,March 2020,3451
