,id,time,listing_type,price,property_type,area,building_area,land_area,bedrooms,bathrooms,carspaces,street_address,suburb,postcode,latitude,longitude,weekly_rent,SA2_MAINCODE_2016,SA2_5DIGITCODE_2016,SA2_NAME_2016,STATE_CODE_2016,SINGLE_NAME,VIC_NAME,MULTIPLE_NAME,VALID_NAME
30,16035100,2022-08-11T17:25:45,Rent,$775 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,2.0,1,"915/555 Flinders Street, Melbourne",MELBOURNE,3000,-37.8209724,144.956482,775.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
31,16031048,2022-08-09T22:54:54,Rent,$300 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"211A/441 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.81343,144.959442,300.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
32,16035456,2022-08-12T13:03:05,Rent,$550,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"2104/38 Rose Lane, Melbourne",MELBOURNE,3000,-37.814888,144.954224,550.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
33,16049322,2022-08-19T23:35:33,Rent,$600.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,1,"2302/135 Abeckett Street, Melbourne",MELBOURNE,3000,-37.8097878,144.959641,600.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
34,16044230,2022-08-17T16:34:28,Rent,$200,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"908/500 Flinders Street, Melbourne",MELBOURNE,3000,-37.82002,144.957825,200.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
35,16042084,2022-08-16T17:04:17,Rent,$595 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"Unit 1402/560 Lonsdale St, Melbourne",MELBOURNE,3000,-37.81403,144.9556,595.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
36,16040182,2022-08-16T09:13:42,Rent,$330,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"310/408 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8126,144.9604,330.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
37,16022489,2022-08-04T11:20:55,Rent,$400,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"29/400 Little Collins Street, Melbourne",MELBOURNE,3000,-37.8157959,144.961349,400.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
38,14748133,2022-06-14T14:58:06,Rent,$250,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"711/500 Flinders Street, Melbourne",MELBOURNE,3000,-37.82002,144.957825,250.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
39,15226362,2022-08-15T15:17:02,Rent,$695pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,2.0,1,"2.01/15 Collins Street, Melbourne",MELBOURNE,3000,-37.813736,144.973328,695.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
40,13459693,2022-08-03T10:50:38,Rent,$1100 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,2.0,1,"3203/35 Spring Street, Melbourne",MELBOURNE,3000,-37.81417,144.974,1100.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
41,16059788,2022-08-26T14:58:52,Rent,$680 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,2.0,1,"7/7 Drewery Lane, Melbourne",MELBOURNE,3000,-37.8110733,144.9639,680.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
42,16041278,2022-08-16T13:54:28,Rent,$1075 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,2.0,1,"701/118 Russell Street, Melbourne",MELBOURNE,3000,-37.8135872,144.968719,1075.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
43,16035645,2022-08-12T10:32:42,Rent,$630 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,2.0,1,"305/594 St Kilda Road, Melbourne",MELBOURNE,3000,-37.8496933,144.979645,630.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
44,16028030,2022-08-08T15:36:38,Rent,$520,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"508/616 Little Collins Street Street, Melbourne",MELBOURNE,3000,-37.8176155,144.95431499999998,520.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
45,16027847,2022-08-08T15:03:04,Rent,$695 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,3.0,2.0,1,"6/410 Queen Street, Melbourne",MELBOURNE,3000,-37.809090000000005,144.958221,695.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
46,11719913,2022-07-22T15:17:16,Rent,$800 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,2.0,1,"1003/29 Market Street, Melbourne",MELBOURNE,3000,-37.8186836,144.960419,800.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
47,16063938,2022-08-30T13:42:22,Rent,$350,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"211B/399 Bourke Street, Melbourne",MELBOURNE,3000,-37.8147278,144.962128,350.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
48,16042359,2022-08-16T21:46:14,Rent,$380 pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,1,"10/17 Queens Road, Melbourne",MELBOURNE,3000,-37.83981,144.974457,380.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
49,14122926,2022-08-08T15:21:05,Rent,$580 per weekly - Unfurnished,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,2.0,1,"4804/568 Collins Street, Melbourne",MELBOURNE,3000,-37.818374600000006,144.955429,580.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
50,15437445,2021-10-08T15:14:43,Rent,$550,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"394 Collins Street, Melbourne",MELBOURNE,3000,-37.81682,144.961182,550.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
51,15316411,2022-08-22T12:21:53,Rent,$600 p.w.,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,1,"1609/398 Elizabeth Street, Melbourne",MELBOURNE,3000,-37.80933,144.961319,600.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
52,16043720,2022-08-17T14:50:50,Rent,$400 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"712/478 Saint Kilda Road, Melbourne",MELBOURNE,3000,-37.84259,144.977036,400.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
53,16013302,2022-07-29T16:02:08,Rent,$500 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,2.0,0,"1007/118 Franklin Street, Melbourne",MELBOURNE,3000,-37.808204700000005,144.958908,500.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
54,16008060,2022-07-27T11:23:22,Rent,$420,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"2307/288 Spencer Street, Melbourne",MELBOURNE,3000,-37.8137741,144.952087,420.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
55,15943719,2022-07-11T17:40:08,Rent,$250,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"208/268 Flinders St, Melbourne",MELBOURNE,3000,-37.8178139,144.965576,250.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
56,15974489,2022-07-07T13:52:54,Rent,$470 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"414/422 Collins Street, Melbourne",MELBOURNE,3000,-37.81669,144.95996100000002,470.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
57,15963215,2022-06-30T16:33:11,Rent,$370,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"1012/339 Swanston St, Melbourne",MELBOURNE,3000,-37.8103828,144.9638,370.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
58,15951316,2022-06-23T16:34:40,Rent,$2800 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,3.0,3.0,3,"251/350 St Kilda Road, Melbourne",MELBOURNE,3000,-37.8311424,144.970856,2800.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
59,15939303,2022-06-16T20:06:19,Rent,$4500 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,3.0,2.0,4,"4203/35 Spring Street, Melbourne",MELBOURNE,3000,-37.81417,144.974,4500.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
60,15934869,2022-06-15T11:11:43,Rent,$440,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"2206/288 Spencer Street, Melbourne",MELBOURNE,3000,-37.8137741,144.952087,440.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
61,15921427,2022-06-06T17:42:34,Rent,$440,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"2707/288 Spencer Street, Melbourne",MELBOURNE,3000,-37.8137741,144.952087,440.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
62,16065603,2022-08-31T11:16:34,Rent,$410 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"1709/500 Elizabeth Street, Melbourne",MELBOURNE,3000,-37.8072433,144.960281,410.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
63,16065571,2022-08-31T11:05:37,Rent,$450,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"1002/233 Collins St, Melbourne",MELBOURNE,3000,-37.816005700000005,144.966171,450.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
64,16065443,2022-08-31T10:30:38,Rent,$550 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"1206/639 Little Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8141937,144.95216399999998,550.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
65,16065416,2022-08-31T10:23:31,Rent,$515 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"1306/618 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.81425,144.953979,515.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
66,16065365,2022-08-31T10:14:16,Rent,$580 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,2.0,0,"3610/500 Elizabeth Street, Melbourne",MELBOURNE,3000,-37.8072433,144.960281,580.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
67,14620499,2022-08-30T23:36:35,Rent,$520/w,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"1506B/639 Little Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8141937,144.95216399999998,520.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
68,14781517,2022-08-30T23:32:33,Rent,$520/w,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"2707B/639 Little Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8141937,144.95216399999998,520.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
69,14536234,2022-08-30T23:26:27,Rent,$420/w,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"1215/39 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8099251,144.97113000000002,420.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
70,16064475,2022-08-30T15:43:37,Rent,$500.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"4901/560 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.81403,144.9556,500.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
71,16064139,2022-08-30T14:28:57,Rent,$580,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"5803/370 Queen Street, Melbourne",MELBOURNE,3000,-37.81013,144.95877099999998,580.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
72,16064073,2022-08-30T14:10:28,Rent,$350 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"503/243 Franklin Street, Melbourne",MELBOURNE,3000,-37.8097649,144.956985,350.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
73,16063683,2022-08-30T12:36:11,Rent,$360 PW / $1564 PCM,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"1702/8 Downie Street, Melbourne",MELBOURNE,3000,-37.820343,144.95600000000002,360.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
74,16063430,2022-08-30T11:35:20,Rent,$460,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"1016/233 Collins St, Melbourne",MELBOURNE,3000,-37.816005700000005,144.966171,460.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
75,16063319,2022-08-30T11:06:53,Rent,$420 Per Week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"4501/33 Rose Lane, Melbourne",MELBOURNE,3000,-37.8150139,144.953873,420.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
76,16063252,2022-08-30T10:50:12,Rent,$430 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"2302/5 Sutherland Street, Melbourne",MELBOURNE,3000,-37.8114166,144.960846,430.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
77,16063063,2022-08-30T09:58:20,Rent,$720 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,3.0,2.0,0,"3601/8 Sutherland Street, Melbourne",MELBOURNE,3000,-37.8112869,144.96106,720.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
78,16062567,2022-08-29T16:58:41,Rent,$600 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"2803/483 Swanston Street, Melbourne",MELBOURNE,3000,-37.8072166,144.96234099999998,600.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
79,16062522,2022-08-29T16:49:37,Rent,$400 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"201/108 Flinders Street, Melbourne",MELBOURNE,3000,-37.8161926,144.971191,400.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
80,16062474,2022-08-29T16:40:19,Rent,$380.00,Studio,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"910/181 ABeckett Street, Melbourne",MELBOURNE,3000,-37.8101578,144.958191,380.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
81,16062462,2022-08-29T16:37:25,Rent,$450 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"709/11 Cohen Place, Melbourne",MELBOURNE,3000,-37.8110161,144.969025,450.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
82,16062182,2022-08-29T15:38:43,Rent,$600 pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"3405/81 A'beckett Street, Melbourne",MELBOURNE,3000,-37.809227,144.96138,600.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
83,16061948,2022-08-29T14:38:32,Rent,$490 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"309/402-408 La Trobe Street, Melbourne",MELBOURNE,3000,-37.8111572,144.957718,490.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
84,16061514,2022-08-29T12:39:48,Rent,$450 per week,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"828/139 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8107948,144.9683,450.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
85,16061339,2022-08-29T11:58:30,Rent,$900.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,3.0,2.0,1,"4313/560 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.81403,144.9556,900.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
86,16061319,2022-08-29T11:50:43,Rent,$550,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"1707/155 Franklin Street, Melbourne",MELBOURNE,3000,-37.8088264,144.959549,550.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
87,16061300,2022-08-29T11:46:29,Rent,$440 pw,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,2.0,1.0,0,"2105/39 Lonsdale Street, Melbourne",MELBOURNE,3000,-37.8099251,144.97113000000002,440.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
88,16061156,2022-08-29T11:14:23,Rent,$370.00,Studio,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"1503/181 ABeckett Street, Melbourne",MELBOURNE,3000,-37.8101578,144.958191,370.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
89,16061154,2022-08-29T11:14:20,Rent,$460.00,ApartmentUnitFlat,Melbourne City Council - Greater Area,0.0,0.0,1.0,1.0,0,"2404/350 William Street, Melbourne",MELBOURNE,3000,-37.8112335,144.956482,460.0,206041122.0,21122.0,MELBOURNE,2.0,True,False,False,True
